date,employee_title,location,employee_status,review_title,helpful,pros,cons,advice_to_mgmt,rating_overall,rating_balance,rating_culture,rating_career,rating_comp,rating_mgmt,recommends,positive_outlook,approves_of_CEO
Fri Dec 25 2020, Warehouse Associate,"Mississauga, ON",Current Employee ,An okay experience,0,"The pay is good when compared with other companies, especially when students are concerned.
Fast working environment
","Physically challenging
Expects to process 35 packages in an hour
Advice to Management
Should make the performance review more reasonable
Helpfu","Should make the performance review more reasonable
Helpfu",3,4,5,5,4,5,Recommends,Neutral Outlook,No Opinion of CEO
Thu Jan 14 2021, Customer Service Representative,"Toronto, ON",Current Employee ,It’s okay,0,"Is a job
Workers get very busy
","They hire Indian people only
Overworked
Work environment is bad in some departments
Advice to Management
Be nice
Helpfu","Be nice
Helpfu",1,,,,,,Doesn't Recommend,Neutral Outlook,No Opinion of CEO
Wed Jan 13 2021, Amazon Warehouse Worker,"Calgary, AB",Former Employee ,Do not care about workers,1,"It is a job that anyone can get into. They will accept anyone.
","Overwork you, low wage, very physical, mindless tasks and very repetitive
Advice to Management
Care for safety of employees
Helpful (1","Care for safety of employees
",1,1,1,2,2,2,Doesn't Recommend,Negative Outlook,Approves of CEO
Mon Dec 07 2020, Business Applications Manager,"Calgary, AB",Current Employee ,good,0,"good staff good place good
","not usre about this laaaaa
Helpfu",,5,5,5,5,5,5,Recommends,Positive Outlook,
Mon Jan 11 2021, FC Associate I,"Mississauga, ON",Current Employee ,for those looking for a job during pandemic,0,"good pay,good timing,can go for studies
","hectic work,lack of sleep ,chances of getting body injury
Helpfu",,1,1,1,1,1,1,Doesn't Recommend,,
Mon Dec 21 2020, Wharehouse Worker,"Toronto, ON",Former Employee ,Solid but hard work,0,"Pretty organize staff and management
","We needed more breaks during the day
",,3,3,3,3,3,3,Recommends,Neutral Outlook,No Opinion of CEO
Fri Dec 04 2020, Software Engineer,,Former Employee ,Great place to learn,1,"You will learn services, technology, and knowledge with a great team.
","Long work hour and no balance
Helpful (1",,4,,,,,,,,
Sun Dec 06 2020, Amazon Fc Associate,"Mississauga, ON",Current Employee ,A good place to build leadership,0,#NAME?,"-Work can be agonizing if can't maintain self-motivation -Night shift premium almost non-existent -Varies by department, but mostly very physical -Work can be repetitive and boring
",,5,2,4,3,5,5,Recommends,Positive Outlook,Disapproves of CEO
Sun Dec 06 2020, Warehouse Associate Picker,"North Vancouver, BC",Current Employee ,Key Account Manager -Enterprise Sales,0,"Croas training opportunities are plenty, extra time pay is good, work culture ethics and policies are good. Work safety standards are excellent
","Pay is less and career growth limited
",,5,3,5,5,4,3,Recommends,Positive Outlook,No Opinion of CEO
Sun Jan 10 2021, Box manager,"Mississauga, ON",Former Employee ,box,0,"I have always wanted to work for an organization
","that is a leader in the sustainable development field and I am working
Helpfu",,1,,,,,,,,
Sat Dec 05 2020, Pick and Pack Order,"Mississauga, ON",Former Employee ,Amazon,0,"great company, good with people, not boring, different positions, understandable bosses.
","not a lot of motivation sometimes, finish tired.
Helpfu",,5,5,5,5,5,5,Recommends,Positive Outlook,Approves of CEO
Sun Jan 10 2021, Fulfillment Associate,"Calgary, AB",Current Employee ,Understaffed and overworked,0,"The best pros of amazon atleast in mine were good managers, good benefits and a decent pay
","The workload is absolutely insane and the staff constantly hemorrhaging members only exacerbates this problem. The general atmosphere is very unfriendly, the management really micromanages you and if you have anxiety this will absolutely worsen it
",,1,2,2,3,2,5,Doesn't Recommend,Neutral Outlook,Disapproves of CEO
Sun Dec 06 2020, Amazon Fc Associate,"Mississauga, ON",Current Employee ,A good place to build leadership,0,#NAME?,"-Work can be agonizing if can't maintain self-motivation
-Night shift premium almost non-existent
-Varies by department, but mostly very physical
-Work can be repetitive and boring
Helpfu",,5,2,4,3,5,5,Recommends,Positive Outlook,Disapproves of CEO
Sun Dec 06 2020, Warehouse Associate Picker,"North Vancouver, BC",Current Employee ,Key Account Manager -Enterprise Sales,0,"Croas training opportunities are plenty, extra time pay is good, work culture ethics and policies are good. Work safety standards are excellent
","Pay is less and career growth limited
Helpfu",,5,3,5,5,4,3,Recommends,Positive Outlook,No Opinion of CEO
Sun Jan 10 2021, Fulfillment Associate,"Calgary, AB",Current Employee ,Understaffed and overworked,0,"The best pros of amazon atleast in mine were good managers, good benefits and a decent pay
","The workload is absolutely insane and the staff constantly hemorrhaging members only exacerbates this problem. The general atmosphere is very unfriendly, the management really micromanages you and if you have anxiety this will absolutely worsen it
Helpfu",,1,2,2,3,2,5,Doesn't Recommend,Neutral Outlook,Disapproves of CEO
Sat Dec 05 2020, Warehouse Associate,"Bolton, ON",Current Employee ,Working at Amazon,0,"Extremely High pace work environment
","Some days are too overwhelming
Advice to Management
Keep us in the loop
Helpfu","Keep us in the loop
Helpfu",4,4,5,5,3,4,Recommends,Positive Outlook,Approves of CEO
Sat Dec 05 2020, Software Engineer(Internship),"Vancouver, BC",Former Employee ,Software Engineer Internship,0,"Good people, good learning opportunity
","Worked mainly on a side project, rather that production/customer facing work
Helpfu",,4,3,3,4,4,3,Recommends,Neutral Outlook,No Opinion of CEO
Thu Dec 17 2020, Inbound Stow,"Vancouver, BC",Former Employee ,Insane performance metrics,1,"None that are sustainable long term
","Detailed lists of job deficiencies with time pressures off the charts
",,2,1,2,1,2,2,Doesn't Recommend,Negative Outlook,No Opinion of CEO
Fri Jan 08 2021,Anonymous,"Vancouver, BC",Former Employee ,Bad empolyers,0,"Pay benefits hours transfer training
","Bullying harrasment and managers and hr If you told them your disability or lgbtq or mental health you will be abuse by leadership
",,1,1,1,1,1,4,Doesn't Recommend,Neutral Outlook,Disapproves of CEO
Wed Dec 02 2020, Amazon Warehouse Worker,"Bolton, ON",Current Employee ,Good,0,"Good work with flexible shifts
","not enough breaks with long shifts
",,4,4,4,4,4,4,Recommends,Positive Outlook,Approves of CEO
Wed Dec 16 2020, Order Fulfillment Associate,"Rocky View, AB",Current Employee ,Amazon order picker,0,"Get paid on time. Literally the only pro.
","For 10 hours expect to walk almost 18-20km at minimum. Phones and air pods are not allowed. 3 wrong scan and your penalized. Way to strict on associates. Late by 1 minute from upaid break and your on the hook for it. Many more cons to list.
",,2,1,3,5,3,1,Doesn't Recommend,Positive Outlook,
Wed Dec 02 2020, Business Operations Manager,"Toronto, ON",Current Employee ,Business Operations Manager,0,"Everyone is very smart, Lots of room to grow
","no work life balance, there are politics in certain team
Helpfu",,4,1,5,2,4,4,Recommends,Positive Outlook,Approves of CEO
Wed Dec 02 2020, Amazon Warehouse Worker,,Current Employee ,Decent,0,"Great company to work for.
","Did not have any bad experiences.
Helpfu",,4,,,,,,,,
Mon Nov 30 2020, Software Development Engineer II,,Current Employee ,GOOD,0,"high salary and good benefits
","nothing really bad , but you have to work harder
Helpfu",,4,5,5,5,5,5,Recommends,Neutral Outlook,
Fri Jan 08 2021,Anonymous,"Vancouver, BC",Former Employee ,Bad empolyers,0,"Pay benefits hours transfer training
","Bullying harrasment and managers and hr If you told them your disability or lgbtq or mental health you will be abuse by leadership
Advice to Management
Learn govt labour laws in canada
Helpfu","Learn govt labour laws in canada
Helpfu",1,1,1,1,1,4,Doesn't Recommend,Neutral Outlook,Disapproves of CEO
Wed Dec 02 2020, Amazon Warehouse Worker,"Bolton, ON",Current Employee ,Good,0,"Good work with flexible shifts
","not enough breaks with long shifts
Advice to Management
more breaks
Helpfu","more breaks
Helpfu",4,4,4,4,4,4,Recommends,Positive Outlook,Approves of CEO
Wed Dec 16 2020, Order Fulfillment Associate,"Rocky View, AB",Current Employee ,Amazon order picker,0,"Get paid on time. Literally the only pro.
","For 10 hours expect to walk almost 18-20km at minimum. Phones and air pods are not allowed. 3 wrong scan and your penalized. Way to strict on associates. Late by 1 minute from upaid break and your on the hook for it. Many more cons to list.
Helpfu",,2,1,3,5,3,1,Doesn't Recommend,Positive Outlook,
Tue Dec 15 2020, FC Associate,"Brampton, ON",Current Employee ,Great pay and time off opportunities,0,"Great pay and VTO opportunities. Great Employee benefits
","On feet for 10 plus hours
Advice to Management
More shorter breaks please
Helpfu","More shorter breaks please
Helpfu",3,1,1,3,2,1,Doesn't Recommend,Negative Outlook,
Mon Nov 30 2020, Account Executive,"Toronto, ON",Former Employee ,Great place to work,0,"Good work life balance Good salary
","Long hours Can be stressful Pressure Heavy workload Thats it
",,5,5,5,5,5,5,Recommends,Positive Outlook,Approves of CEO
Mon Nov 30 2020, Associate,"Toronto, ON",Current Employee ,good,0,"Good but would not stay long
","ok experience but didnt' feel supported
Helpfu",,5,,,,,,,,
Mon Nov 30 2020, Human Resources Administrator,"Vancouver, BC",Former Employee ,Great employer,0,"Career potential - direct succession planning
","Fast pace - there is no down time. Not suited for someone who wants to clock in and out
Helpfu",,4,3,4,5,5,4,Recommends,Positive Outlook,Approves of CEO
Mon Nov 30 2020, Associate,"Vancouver, BC",Current Employee ,H,0,"Stable job opportunity for those looking for job
","No comment on this matter
Helpfu",,4,,,,,,,,
Sun Dec 13 2020, Associate,"Brampton, ON",Current Employee ,Hard Work,0,"Friendly workplace Opportunities for overtime pay
","Very hard work at times for the amount of physical labor you do Hours can be long and the 30 mins breaks don't feel long enough Very high standards in terms of productivity which can be exhausting at times
",,3,2,4,4,3,3,Doesn't Recommend,Neutral Outlook,No Opinion of CEO
Mon Jan 04 2021, Picker/Packer,,Former Employee ,felt like a slave,0,"paid break and vending machines
","felt like a slave had no freedom
",,1,,,,,,Doesn't Recommend,Negative Outlook,
Sat Dec 12 2020, Security Guard,"Brampton, ON",Current Employee ,Not good nor bad,0,"Growth, carrier opportunities , hours and extra hours
","Fast pace , Crowded , safety not upto mark
Helpfu",,3,1,3,2,5,4,Doesn't Recommend,Neutral Outlook,No Opinion of CEO
Sat Jan 02 2021, Software Development Engineer (SDE),"Vancouver, BC",Former Employee ,"Maybe if you have no other alternatives, keep in mind the average tenure is 1.5 years...",0,"Salary and bonus were good, relocation package too.
","The toxic work environment, development, and internal tools are abysmal. They hire and discard people at a rapid pace.
",,1,2,1,1,2,4,Doesn't Recommend,Neutral Outlook,No Opinion of CEO
Fri Nov 27 2020, Analyst,,Former Employee ,Great,0,"Culture, motivating peers, benefits and perks
","Nothing in my experience with the company.
Helpfu",,5,5,5,5,5,5,Recommends,Positive Outlook,Approves of CEO
Sun Dec 13 2020, Associate,"Brampton, ON",Current Employee ,Hard Work,0,"Friendly workplace
Opportunities for overtime pay
","Very hard work at times for the amount of physical labor you do
Hours can be long and the 30 mins breaks don't feel long enough
Very high standards in terms of productivity which can be exhausting at times
Advice to Management
The minimum pay for the associate position should be increased from 16.70 to 18 to warrant the amount of physical activity required on the job.
Helpfu","The minimum pay for the associate position should be increased from 16.70 to 18 to warrant the amount of physical activity required on the job.
Helpfu",3,2,4,4,3,3,Doesn't Recommend,Neutral Outlook,No Opinion of CEO
Mon Jan 04 2021, Picker/Packer,,Former Employee ,felt like a slave,0,"paid break and vending machines
","felt like a slave had no freedom
Advice to Management
let people sit down
Helpfu","let people sit down
Helpfu",1,,,,,,Doesn't Recommend,Negative Outlook,
Sat Jan 02 2021, Software Development Engineer (SDE),"Vancouver, BC",Former Employee ,"Maybe if you have no other alternatives, keep in mind the average tenure is 1.5 years...",0,"Salary and bonus were good, relocation package too.
","The toxic work environment, development, and internal tools are abysmal.
They hire and discard people at a rapid pace.
Helpfu",,1,2,1,1,2,4,Doesn't Recommend,Neutral Outlook,No Opinion of CEO
Fri Nov 27 2020, Amazon Software Development Engineer,"Vancouver, BC",Former Employee ,amazon job review,0,"Salary is decent and colleagues are very professional in their expertise
","The on-call system is too harsh
Helpfu",,4,3,4,4,5,4,,,
Thu Dec 10 2020, Inventory Associate,"Woodbridge, ON",Former Employee ,headline is fine,0,"Lots of work to be had
","low pay, monotonous work, unable to communicate, no management around
Advice to Management
Pay more, 20 an hour for the warehouse
Helpfu","Pay more, 20 an hour for the warehouse
Helpfu",3,3,3,5,3,2,Recommends,Neutral Outlook,No Opinion of CEO
Wed Nov 25 2020, Amazon Associate,"Brampton, ON",Former Employee ,Good company,0,"Good pay, good opportunity to move up
","Long hours, tiring, repetitive work
",,4,3,4,5,5,5,Recommends,Positive Outlook,No Opinion of CEO
Wed Dec 09 2020, Junior Welder,"Brampton, ON",Current Employee ,Not for creativity.,0,"Pay is good at amazon.
","Boring due to same work.
Helpfu",,3,3,3,3,3,3,Doesn't Recommend,Neutral Outlook,No Opinion of CEO
Wed Dec 09 2020, Warehouse Associate,"Brampton, ON",Former Employee ,OK,0,"Some nice people for the more part (although hard to make friends as they have their own community there already), easy to get promoted/get higher up position. Some enjoy working independently as a picker.
","Productivity is very important, and they put a lot of stress to be as fast as possible, even asking you to only go to the washroom around your breaks. As a picker they monitor every time you use your scanner and track every second of your day (from what I understand some other positions arent as closely monitored and you can be a bit more relaxed). Very high paced and tiring work, did not work there for long and I couldn't imagine doing it for long either, especially 40 hours+ a week. Long hours, shifts are 10 hours long working like a zombie.
",,2,,,,,,,,
Sun Nov 22 2020, Tier III Process Assistant,"Delta, BC",Current Employee ,Good,0,"Flexibility in work which motivates
","Long shifts make you tired
Helpfu",,5,5,5,5,5,5,Recommends,Positive Outlook,Approves of CEO
Mon Dec 07 2020, Associate,"Bolton, ON",Current Employee ,"Great Company, Bad HR",0,"My Manager is very good at his job
","The other managers have no idea what they are doing
",,2,1,1,4,2,4,Doesn't Recommend,Positive Outlook,No Opinion of CEO
Mon Nov 23 2020, Area Manager,"Brampton, ON",Former Employee ,Good Starter Job,0,"Salary, Benefits, Growth, Stocks, Location
","Long Hours, Mindless, Detrimental Competition
Helpfu",,4,2,4,4,5,5,Recommends,Positive Outlook,Approves of CEO
Mon Dec 07 2020, Warehouse Associate,,Former Employee ,"Hard work, pays well",0,"A good job if your in need of some quick money
","Very hard work, I went home sore everyday.
Helpfu",,3,1,3,5,4,4,Doesn't Recommend,,
Sun Nov 22 2020, Software Development Manager,,Current Employee ,Amazon Web Services - SDM,0,"Ownership of your teams’ roadmap and prioritization. Ability to innovate to improve customer experience. Growth opportunities based on performance
","Work life balance is sometimes challenging to achieve.
",,5,3,5,5,3,5,Recommends,Positive Outlook,
Wed Dec 09 2020, Warehouse Associate,"Brampton, ON",Former Employee ,OK,0,"Some nice people for the more part (although hard to make friends as they have their own community there already), easy to get promoted/get higher up position. Some enjoy working independently as a picker.
","Productivity is very important, and they put a lot of stress to be as fast as possible, even asking you to only go to the washroom around your breaks. As a picker they monitor every time you use your scanner and track every second of your day (from what I understand some other positions arent as closely monitored and you can be a bit more relaxed). Very high paced and tiring work, did not work there for long and I couldn't imagine doing it for long either, especially 40 hours+ a week. Long hours, shifts are 10 hours long working like a zombie.
Helpfu",,2,,,,,,,,
Mon Dec 07 2020, Associate,"Bolton, ON",Current Employee ,"Great Company, Bad HR",0,"My Manager is very good at his job
","The other managers have no idea what they are doing
Advice to Management
Improve HR function
Helpfu","Improve HR function
Helpfu",2,1,1,4,2,4,Doesn't Recommend,Positive Outlook,No Opinion of CEO
Sun Nov 22 2020, Software Development Manager,,Current Employee ,Amazon Web Services - SDM,0,"Ownership of your teams’ roadmap and prioritization. Ability to innovate to improve customer experience. Growth opportunities based on performance
","Work life balance is sometimes challenging to achieve.
Advice to Management
Continue to invest on top performers. Invest in retaining talent not only capturing new talent.
Helpfu","Continue to invest on top performers. Invest in retaining talent not only capturing new talent.
Helpfu",5,3,5,5,3,5,Recommends,Positive Outlook,
Wed Nov 18 2020, Software Engineer,"Vancouver, BC",Former Employee ,N/A,1,"Great company to work for especially with new remote options
","Not that I can think of
Helpful (1",,5,,,,,,,,
Fri Nov 20 2020, Warehouse Picker,"Milton, ON",Former Employee ,wwer,0,"easy work with no requirements
","tough if you have slim build
Helpfu",,5,,,,,,,,
Fri Nov 20 2020, Software Engineer,"Toronto, ON",Former Employee ,Good place to learn,0,"Lots of delivery, impact, scale.
","Oncall can be rough at times.
Helpfu",,5,,,,,,,,
Fri Nov 20 2020, Software Development Engineer In Test (SDET),"Vancouver, BC",Former Employee ,SDE,0,"work-life balance and other benefits, remote work
","stressed working environment, and pushing from the manager.
Helpfu",,5,,,,,,,,
Thu Nov 19 2020, Warehouse Associate,"Mississauga, ON",Former Employee ,Best with wages,0,"Wages
Positive attitude of employees
Benefits after blue badge
","Long hours working
Walking for long time
Helpfu",,4,2,4,4,5,,Recommends,Positive Outlook,
Fri Dec 04 2020, Area Manager,"Toronto, ON",Current Employee ,Area Manager,0,"Amazon is growing and providing great opportunities to individuals who are willing to grow
","Long working hours and working on weekends
Helpfu",,3,1,3,3,4,2,Recommends,Neutral Outlook,No Opinion of CEO
Fri Dec 04 2020,Anonymous,,Current Employee ,Designers not valued,0,"- Challenging environment and projects (I'm never bored) - Flexible working
",#NAME?,,3,3,3,4,5,3,,,
Fri Dec 04 2020, Software Development Engineer,"Vancouver, BC",Current Employee ,Ops work,0,"Working at large scale for customers
","bad work life balance
alot of micro management from managers
Helpfu",,3,,,,,,,,
Fri Dec 25 2020, Seasonal Warehouse Associate,,Current Employee ,Awful,0,"Easy ""interview"" process that wasn't even an interview. Good for easy money
","Night shift is unbearable (personal choice I suppose!) Point's system is ridiculous. As seasonal staff there are no accommodations for any sickness without accruing attendance points towards termination. I was off sick for two days and had to go home from an additional shift because of an upset stomach. My sickness led me to go over the 6 points needed for termination. (I'm awaiting to be told what happens next!) You either have to grin-and-bear-it or go look after yourself and potentially lose your job. The job itself is the most soul destroying thing ever. Everything is timed and everything questioned. There are unattainable metrics used that sees staff having to pick items within a stupid amount of time. If you scan the wrong thing or scan out of sequence then you're threatened with having to be retrained. They don't allow for any human error. You are a number, somebody that is not hired for their brain but their body. Nobody talks to one another which creates an uncomfortable and lonely working environment. I tried numerous times to enter into conversation with people, but received no response. The job itself can be really lonely too. I do not understand how anybody can make this into a career. There are very few selling points. While Bezos is earning billions, I have to weigh up if its worth going home and risking termination because I'm vomiting.
",,1,1,1,2,1,1,Doesn't Recommend,,Disapproves of CEO
Wed Nov 18 2020, Warehouse Associate,,Current Employee ,excellent,0,"leadership is great and very positive
","tiring physical work and can be boring
Helpfu",,4,3,4,5,3,3,Recommends,,
Fri Dec 25 2020, Seasonal Warehouse Associate,,Current Employee ,Awful,0,"Easy ""interview"" process that wasn't even an interview. 
Good for easy money
","Night shift is unbearable (personal choice I suppose!) 
Point's system is ridiculous. 
As seasonal staff there are no accommodations for any sickness without accruing attendance points towards termination. I was off sick for two days and had to go home from an additional shift because of an upset stomach. My sickness led me to go over the 6 points needed for termination. (I'm awaiting to be told what happens next!) You either have to grin-and-bear-it or go look after yourself and potentially lose your job. 
The job itself is the most soul destroying thing ever. Everything is timed and everything questioned. There are unattainable metrics used that sees staff having to pick items within a stupid amount of time. If you scan the wrong thing or scan out of sequence then you're threatened with having to be retrained. They don't allow for any human error. You are a number, somebody that is not hired for their brain but their body. 
Nobody talks to one another which creates an uncomfortable and lonely working environment. I tried numerous times to enter into conversation with people, but received no response. The job itself can be really lonely too. 

I do not understand how anybody can make this into a career. There are very few selling points. While Bezos is earning billions, I have to weigh up if its worth going home and risking termination because I'm vomiting.
Helpfu",,1,1,1,2,1,1,Doesn't Recommend,,Disapproves of CEO
Wed Dec 02 2020, Delivery Driver,"Surrey, BC",Current Employee ,Delivery Driver,0,"It pays you good money.
","It is a very hectic job with a lot of time and energy investment
Helpfu",,3,1,1,1,2,1,Doesn't Recommend,Neutral Outlook,No Opinion of CEO
Thu Dec 03 2020, Associate,"Brampton, ON",Current Employee ,Overall not bad,0,"All the benefits they give
","They permote the people who are management’s favourite
Advice to Management
Don’t give preference favourites. Be honest with the job. Give chance to those who are hard working and give their best at job.
Helpfu","Don’t give preference favourites. Be honest with the job. Give chance to those who are hard working and give their best at job.
Helpfu",3,5,5,4,5,5,Recommends,Positive Outlook,Approves of CEO
Wed Dec 23 2020, Ware House Associate,"Calgary, AB",Former Employee ,Warehouse Review,0,"nothing valuable to archieve working there
","Employees work without understanding how some certain jobs affects their health
",,1,1,1,1,1,1,Doesn't Recommend,Negative Outlook,
Thu Dec 03 2020, Software Engineer,,Current Employee ,Terrible wlb,0,"Very significant personal growth and competitive salary
","Terrible management, ppl work crazily hard here, boring project and unbelievable wlb
Helpfu",,2,1,2,3,5,5,Recommends,Positive Outlook,
Mon Nov 16 2020, Medical Receptionist,"Toronto, ON",Current Employee ,hbh,0,"everything is all good there. great staff
","no cons. great staff and environment
Helpfu",,5,5,5,5,5,5,Recommends,Neutral Outlook,Approves of CEO
Tue Nov 17 2020, Warehouse Associate,,Former Employee ,Good money,0,"Good money working there. Good training .
","Lot of hard work and long hours.
Helpfu",,5,,,,,,Recommends,,
Mon Nov 16 2020, Software Engineer,"Asbestos, QC",Current Employee ,Great,0,"Good benefits and bonus for all employees
","Too much work and you have to do overtime if u want to stay at the job
Helpfu",,5,1,5,5,5,5,Recommends,Positive Outlook,Approves of CEO
Sun Nov 29 2020, Associate,"Toronto, ON",Current Employee ,Fair pay,0,"Volunteer over time work for those people need money.
","Mandatory over time work make you exhausted.
Helpfu",,3,3,3,3,3,3,,,
Sat Nov 14 2020, Associate,,Current Employee ,Aa,0,"Great working environment and benefits
","Internal politics which get toxic
Helpfu",,4,,,,,,,,
Sun Nov 29 2020, Fulfillment Associate,"Nisku, AB",Current Employee ,About Amazon,0,"good exercise through out the day
","heavy and fast paced as per salary
",,3,3,2,2,4,3,Recommends,Neutral Outlook,No Opinion of CEO
Sun Nov 29 2020, Fulfillment Associate,"Nisku, AB",Current Employee ,About Amazon,0,"good exercise through out the day
","heavy and fast paced as per salary
Advice to Management
please promote real talent not just go with favoritism
Helpfu","please promote real talent not just go with favoritism
Helpfu",3,3,2,2,4,3,Recommends,Neutral Outlook,No Opinion of CEO
Fri Nov 13 2020, Warehouse Associate,"Toronto, ON",Current Employee ,s,0,"Good environment, excellent benefits, good opportunities to grow up
","Extended hours, Very hard work,
Helpfu",,5,2,5,5,5,5,Recommends,Positive Outlook,
Fri Nov 13 2020, Fulfillment Associate/Problem Solver (IOL) Associate,"Amazon, SK",Current Employee ,Work,0,"Amazing. Potential to grow and solidify your skills
","I do not see negatives
Helpfu",,5,4,5,5,5,5,Recommends,Positive Outlook,Approves of CEO
Sat Nov 14 2020, Picking and Packing,"Brampton, ON",Former Employee ,Good,0,"Systematic, Professional, Well paid, Good Starting Job
","Too Fast, Injury chance, Big Enterprise, Schedule, Working hours
Helpfu",,4,,,,,,Doesn't Recommend,Neutral Outlook,No Opinion of CEO
Fri Nov 13 2020, Fulfillment Associate,"Burnaby, BC",Current Employee ,I am going to gym and get paid for that,0,"they are very fair and helpful
","very hard work and if you are not Indian you will not be supported enough
Helpfu",,4,4,4,1,3,3,Recommends,Neutral Outlook,Approves of CEO
Thu Nov 12 2020, Part Time Package Handler,"Montreal, QC",Current Employee ,Good and positive place for everyone to work,0,"Nice place to work for people
","It's not bad at al good people around
Helpfu",,5,,,,,,,,
Thu Dec 17 2020, Human Resources,"Ottawa, ON",Former Employee ,Not a good place to work,0,"Amazon's brand itself, nothing else
","Not caring about as I experienced
Helpfu",,1,3,2,5,3,2,Doesn't Recommend,,No Opinion of CEO
Tue Nov 10 2020, Inbound Stow,"Brampton, ON",Former Employee ,amazing cool fun,0,"exciting opportunity to work with diverse individuals
","forced to do some work that is hard
Helpfu",,4,,,,,,,,
Tue Nov 10 2020, Process Assistant,"Amazon, SK",Current Employee ,really good company to grow,0,"Amazon is a good company to grow, they have good benefits too.
","to grow in the company you need to work hard sometimes 12h a day.
Helpfu",,5,3,5,5,5,5,Recommends,Positive Outlook,Approves of CEO
Tue Nov 10 2020, Warehouse Associate,"Nisku, AB",Current Employee ,na,0,"benefits, benefits, benefits, benefits, benefits
","standing long hours, to many acting like a boss
Helpfu",,5,,,,,,,,
Tue Nov 10 2020, Junior Software Developer,,Current Employee ,Developer,0,"great place to work at Amazon
","No bad things to say
Helpfu",,5,,,,,,,,
Wed Dec 16 2020, Order Picker,"Brampton, ON",Former Employee ,slave work,0,"It's clean but not much else.
","Modern slavery. Every second is recorded. Unrealistic expectations. Lots of walking.
Helpfu",,1,,,,,,,,
Mon Nov 09 2020, Software Engineer,"Toronto, ON",Current Employee ,"Work hard, make history & have fun",0,"Pretty good company for anyone
","24x7 on call support is terrible
Helpfu",,4,3,5,5,5,5,Recommends,Positive Outlook,Approves of CEO
Mon Nov 09 2020, Account Manager,"Toronto, ON",Current Employee ,"Amazing Company, Great Benefits",0,"Working at the best company in the world!
","Are there any cons to working for Amazon?
Advice to Management
Keep it UP!
Helpfu","Keep it UP!
Helpfu",5,5,5,5,5,5,Recommends,Positive Outlook,Approves of CEO
Mon Nov 09 2020, Whs Specialist,"Toronto, ON",Current Employee ,Amazing Company to Work For,0,"best pay packages competitive with the industry. Supportive colleagues
","No Cons in my opinion.
Helpfu",,5,5,5,5,5,5,Recommends,Positive Outlook,Approves of CEO
Mon Nov 09 2020, Warehouse Associate,"Edmonton, AB",Current Employee ,Good,0,"You get to learn how to operate Powered Industrial Trucks (PIT).
","The pay could be better.
Helpfu",,5,5,5,5,4,5,Recommends,Positive Outlook,Approves of CEO
Mon Dec 14 2020, Warehouse Associate,"Mississauga, ON",Current Employee ,Slavery,0,"Nothing that I could think of
","Everything is wrong here, it's pure modern day slavery
Helpfu",,1,1,1,1,1,1,Doesn't Recommend,Negative Outlook,Disapproves of CEO
Sat Nov 07 2020, Area Manager,"Toronto, ON",Current Employee ,Great place to work!,0,"Good benefits, perks, vacation time and PTO
","No downside.....Just have to work hard
",,5,4,4,4,5,5,Recommends,Positive Outlook,Approves of CEO
Fri Nov 06 2020, Warehouse Associate,N/A,Former Employee ,Work Experience,0,"Benefits, good job opportunity, Flexible time
","Too much Work, Manual Labour, Fast Paced
Helpfu",,4,4,3,3,5,5,,,
Fri Nov 06 2020, Support Engineer II,"Winnipeg, MB",Current Employee ,Good place to work,0,"paid good, work life balance, benefits
","Some services have very high standards. The ever rising bar of skills would get you in trouble if your learning style doesn't match with the rest of the team.
",,4,5,5,5,4,4,Recommends,Positive Outlook,No Opinion of CEO
Fri Nov 06 2020, Support Engineer II,"Winnipeg, MB",Current Employee ,Good place to work,0,"paid good, work life balance, benefits
","Some services have very high standards. The ever rising bar of skills would get you in trouble if your learning style doesn't match with the rest of the team.
Helpfu",,4,5,5,5,4,4,Recommends,Positive Outlook,No Opinion of CEO
Fri Nov 20 2020, Software Development Engineer (SDE),"Vancouver, BC",Current Employee ,Review as an SDE,0,"Get a chance to work with smart people
","On call can require you to work till 2am (Depends on your team. I can speak for my team)
Helpfu",,3,1,3,5,4,5,Doesn't Recommend,Neutral Outlook,No Opinion of CEO
Thu Nov 05 2020, Process Associate,"Mississauga, ON",Former Employee ,Amazing,0,"awesome workplace, diverse, exciting, traditional sort place
","long hours, monotonous, routine, tired, temperature not balanced
Helpfu",,5,5,5,5,3,4,Recommends,Positive Outlook,Approves of CEO
Sun Nov 01 2020, Warehouse Worker,"Surrey, BC",Current Employee ,Easy shift pick up,1,"Flexible work is available and well paid job
","No cons , all are pros
Advice to Management
Don't want to give any advice, it's all good
Helpful (1","Don't want to give any advice, it's all good
",5,4,5,5,5,5,Recommends,Positive Outlook,
Thu Nov 05 2020, Fulfillment Associate,"Scarborough, ON",Current Employee ,Working at Amazon Fulfillment Center is exhausting and extremely boring due to the repetitive nature of work,0,"Better than minimum wage jobs Easy to get overtime work Work isn't complex Long 10 hours shifts (4 days for full-time)
","Boring work environment Less benefits Hardly any recognition for performance
",,4,,,,,,,,
Wed Nov 04 2020, Amazon Associate,,Current Employee ,Nice,0,"Good company,good pay,promotes fast,good culture,diversity
","Physical work,long working hours,HR never responds on cal,less responsive,
Helpfu",,5,1,5,5,5,5,Recommends,,Approves of CEO
