date,employee_title,location,employee_status,review_title,helpful,pros,cons,advice_to_mgmt,rating_overall,rating_balance,rating_culture,rating_career,rating_comp,rating_mgmt,recommends,positive_outlook,approves_of_CEO
Thu Sep 24 2020, Goods Flow Co,Singapore,Current Employee ,Good company,0,"Beautiful place , good for people who’s finding relaxed job
","I support you to come but you , grab your opportunity
Helpfu",,4,4,4,4,4,4,Recommends,Positive Outlook,Approves of CEO
Fri Aug 28 2020, Creative Assistant,"Los Angeles, CA",Current Employee ,Extroverts thrive!,10,"unlimited vacation stock options diverse environment in the heart of hollywood
","if you're an introvert, you might have time finding your voice (and growth) amongst a crowd of Type A, extroverts who love to hear themselves talk
",,4,2,4,3,5,4,,,
Wed Sep 09 2020, Director Marketing,"Los Angeles, CA",Former Employee ,Amazing experience,0,"Best place to do amazing work in a supportive environment
","Self-imposed pressure and fast pace are things not everybody enjoys
Helpfu",,5,4,5,4,5,5,Recommends,Positive Outlook,Approves of CEO
Thu Sep 24 2020, Technical Support Agent,,Current Employee ,Netflix and you can't chill,2,"A bit above minimum wage
","Contracts are a nightmare (they renew you monthly or every 3 months).
There are times you barely have time to breath when working.
And they are micromanaging every second you have.
Advice to Management
You have human beings not robots, if you want people to be efficient they need to have some kind of Job security (1-3 month contracts are not enough) and you need to appreciate the time they spend for you and their hard work!
Helpful (2","You have human beings not robots, if you want people to be efficient they need to have some kind of Job security (1-3 month contracts are not enough) and you need to appreciate the time they spend for you and their hard work!
",2,1,2,2,1,1,Doesn't Recommend,Negative Outlook,Disapproves of CEO
Fri Aug 28 2020, Creative Assistant,"Los Angeles, CA",Current Employee ,Extroverts thrive!,10,"unlimited vacation
stock options
diverse environment in the heart of hollywood
","if you're an introvert, you might have time finding your voice (and growth) amongst a crowd of Type A, extroverts who love to hear themselves talk
Helpful (10",,4,2,4,3,5,4,,,
Sun Aug 23 2020, Senior Software Engineer,"Los Gatos, CA",Former Employee ,Extremely Political,24,"Openness, freedom, some great colleagues, pay. Great for mid senior engineers.
","Politics everywhere. Only average engineering. Very good engineers can get fired for a made up crappy reasons when their managers didn't like them for whatever reason. Very limited career growth for more senior engineers (it is much easier to grow as a manager, higher engineering levels are extremely limited).
Advice to Management
When everyone would take company interests first, Netflix would be a dream place to work at. Unfortunately many engineers and managers first look at their paycheck and then act. Many of your colleagues are just hypocrites who are in it only for the money and can throw you under the bus so they can survive. If you are in it for the work/technology/engineering, look elsewhere, there is bunch of opportunities in the Bay Area where you can make the same amount of money and don't have to be worried being fired for a made up crappy reason.
Helpful (24","When everyone would take company interests first, Netflix would be a dream place to work at. Unfortunately many engineers and managers first look at their paycheck and then act. Many of your colleagues are just hypocrites who are in it only for the money and can throw you under the bus so they can survive. If you are in it for the work/technology/engineering, look elsewhere, there is bunch of opportunities in the Bay Area where you can make the same amount of money and don't have to be worried being fired for a made up crappy reason.
",2,4,3,2,4,1,Doesn't Recommend,Neutral Outlook,No Opinion of CEO
Wed Sep 23 2020, Director,,Current Employee ,Finance Leadership,0,"The people and the Netflix Culture when it is truly embraced by its leadership
","The Finance Leadership Struggles to Adapt to Netflix's Culture
",,2,1,3,3,4,1,Doesn't Recommend,Positive Outlook,No Opinion of CEO
Tue Sep 08 2020, Manager,Mumbai,Former Employee ,Great,0,"Everything is very good out there. Enjoyable
","Some things are not good enough out there
Helpfu",,5,5,5,5,5,5,Recommends,Positive Outlook,Approves of CEO
Tue Sep 01 2020, Marketing Director,,Current Employee ,Best work culture,2,"Culture and ethos of the company
","Not a job for life - high performance culture means you can't coast here.
Helpful (2",,5,5,5,5,5,5,Recommends,Positive Outlook,Approves of CEO
Thu Sep 03 2020, Senior Counsel,"Los Angeles, CA",Current Employee ,Positive Experience,1,"Top of market salary, tech perks like free food and good insurance.
","Work life balance can be challenging when everyone is such a high performer and expectations are high.
Helpful (1",,5,,,,,,Recommends,Positive Outlook,Approves of CEO
Fri Sep 04 2020, Production Manager,Mumbai,Current Employee ,Great Place to Work,1,#NAME?,#NAME?,,5,4,5,4,5,5,Recommends,Positive Outlook,Approves of CEO
Sun Sep 06 2020, Senior Software Engineer,,Current Employee ,Good overall,0,"Lots of understanding around covid
","Not as collaborative in engineering as I’d hope.
Helpfu",,5,5,,,,,,,
Wed Sep 02 2020, Product Designer,"Los Angeles, CA",Current Employee ,A place with very low BS where you can do good work,1,"Leadership, focus of work and culture
","There's currently quite blurry remote policies
Helpful (1",,5,4,5,5,5,5,,,
Thu Sep 17 2020, Senior Site Reliability Engineer,"Los Gatos, CA",Former Employee ,Good people.,0,"Everyone had a good work/life balance.
","There really wasn't anything bad about Netflix, it was a little boring.
Helpfu",,2,5,5,1,3,,Recommends,Positive Outlook,No Opinion of CEO
Mon Aug 31 2020,Anonymous,,Current Employee ,Great place to work,0,"The culture is strong and practiced, it's a very transparent company.
","6 months in, none so far.
Helpfu",,5,,,,,,,,
Fri Sep 04 2020, Production Manager,Mumbai,Current Employee ,Great Place to Work,1,#NAME?,"- all the time high demanding job
Helpful (1",,5,4,5,4,5,5,Recommends,Positive Outlook,Approves of CEO
Fri Aug 07 2020, Administrative Assistant,"Los Angeles, CA",Former Employee ,Different than what I expected,19,"Great pay, perks and benefits 
Once the office opens again if ever - they have great selection of food
No ego
","The high stress workplace is real and true. We called it “Netflix and Drill” opposed to Chill. Employees on your team are not afraid to give you feedback which is encouraged in the workplace. Whether you are an assistant giving feedback to a director or the other way around , everyone is more or else walking on egg shells. 

Very little training and everyone expects you to be a top performer. There is the expression “drinking from the fire hose” , literally blasting you with information everyday. I was expected to support a director running a 15 person team perfectly after 1 week of questionable training. 

Also the hiring process was deceiving - they promised a great role with salary which has different benefits than hourly employees , then proceeded to demand references including my employer at the time BEFORE sending me their offer. I had to basically announce I was leaving to my former boss of over 2 years (with no choice) before even having an offer letter and they then had the audacity to reduce my role and benefits to an hourly role with brief apology. I had to take it and was laid off 5 months later...
Advice to Management
Netflix is undoubtedly a premiere movie studio and paying big cash to acquire / poaching the best talent from executive down to assistant. With this power it seems they’re losing senses with hiring and failing to provide a real structure of a company where people feel safe and excited to work. Everyone I encountered there was always stressed. Unless you’re Reed or a C-level exec , no one is safe technically but my advice would be to have it less about expecting a top performance from the start and actually train employees to become better at their jobs overtime.
Helpful (19","Netflix is undoubtedly a premiere movie studio and paying big cash to acquire / poaching the best talent from executive down to assistant. With this power it seems they’re losing senses with hiring and failing to provide a real structure of a company where people feel safe and excited to work. Everyone I encountered there was always stressed. Unless you’re Reed or a C-level exec , no one is safe technically but my advice would be to have it less about expecting a top performance from the start and actually train employees to become better at their jobs overtime.
",3,2,3,3,5,3,,,
Thu Aug 27 2020, Customer Representative,N/A,Former Employee ,Great company,1,"alot of good perks and benefits
","not alot of opportunity to move up
Helpful (1",,5,3,5,3,5,3,Recommends,Positive Outlook,Approves of CEO
Mon Sep 14 2020, Anonymous,"Los Angeles, CA",Current Employee ,paperwork,0,"people were very nice there
","the pay could have been a little big higher
",,2,1,1,1,1,1,Recommends,Positive Outlook,
Tue Aug 25 2020, Sales,"Burbank, CA",Former Employee ,Netflix,1,"Great people. Great products and solid benefits.
","Work hours are a little long
Helpful (1",,5,4,5,5,4,5,Recommends,Positive Outlook,
Tue Sep 08 2020, Summer Inter,"Los Gatos, CA",Former Employee ,Interesting,2,"Nice project, nice and friendly team
","Not inclusive, too much politics
Helpful (2",,3,,,,,,,,
Mon Aug 31 2020, Project Manager,"Los Angeles, CA",Former Employee ,Get yours,3,"Top pay and benefits. Lots of personal growth and learning
","Culture is shaky and is open to interpretation. No personal life.
",,4,2,3,3,5,4,Positive Outlook,,No Opinion of CEO
Thu Sep 24 2020, Manager,"Los Angeles, CA",Former Employee ,Intense,6,"Perks, salary and benefits. Did I say salary?
","Endless meetings and intense feeling of constant termination
Helpful (6",,1,1,1,1,5,1,,,
Wed Aug 19 2020, Senior Software Engineer,"San Francisco, CA",Current Employee ,Good overall,1,"The work environment and benifts
","Some co- workers we complete morons
Helpful (1",,5,,,,,,,,
Sun Aug 23 2020, Manager of Technical Services,Amsterdam,Current Employee ,Excellent place to work. Top of market pay for top of market talent,0,"The individual freedom allows us to iterate quickly and do massive amounts of good work
","this freedom can sometimes come at the expense of efficiency
",,5,4,5,4,5,3,Recommends,Positive Outlook,Approves of CEO
Wed Aug 26 2020, Manager,,Former Employee ,Fast turnover,5,"Adequate perks, 401k, health, vacation
","Tense environment, an inefficient heirarchy
Helpful (5",,3,3,4,2,3,2,,,
Mon Aug 31 2020, Project Manager,"Los Angeles, CA",Former Employee ,Get yours,3,"Top pay and benefits. Lots of personal growth and learning
","Culture is shaky and is open to interpretation. No personal life.
Advice to Management
Stop managing up.
Helpful (3","Stop managing up.
",4,2,3,3,5,4,Positive Outlook,,No Opinion of CEO
Sun Aug 23 2020, Manager of Technical Services,Amsterdam,Current Employee ,Excellent place to work. Top of market pay for top of market talent,0,"The individual freedom allows us to iterate quickly and do massive amounts of good work
","this freedom can sometimes come at the expense of efficiency
Advice to Management
Solidify criteria for advancement to Director and VP level, or allow more flexibility. Lift the veil on what is required. Some departments, such as content, consist of more than 30% director and above, while Netflix Technology Services are sitting at .97% director/VP level staff. Either live by the culture deck or stop pretending to pay attention to it.
Helpfu","Solidify criteria for advancement to Director and VP level, or allow more flexibility. Lift the veil on what is required. Some departments, such as content, consist of more than 30% director and above, while Netflix Technology Services are sitting at .97% director/VP level staff. Either live by the culture deck or stop pretending to pay attention to it.
Helpfu",5,4,5,4,5,3,Recommends,Positive Outlook,Approves of CEO
Fri Sep 18 2020, Customer Service Representative,"Salt Lake City, UT",Former Employee ,Worst place to work,7,"cool environment to work in
","Management pretends to care about you but they really dont. I was let go due to another persons screw up - workforce management changed my schedule to come in half an hour earlier but the employee helping me didnt confirm and another employee that took that over (because the first employee was off) finished updating my schedule however they changed it to come in an hour earlier I wasnt able to check because you arent allowed to access your work email at home. I showed up at the time i thought i was scheduled and noticed my time card was messed up. I reached out to my manager and she told me not to worry about it and everything was fine. I show up the following week and get fired in front of my entire team... She handed me a box and told me i was 30 minutes late and thats unacceptable. They fire people in front of their entire team all the time it is so messed up and embarrassing.
Advice to Management
Stop firing employees in front of other staff.
Helpful (7","Stop firing employees in front of other staff.
",1,1,1,1,1,1,Doesn't Recommend,Negative Outlook,Disapproves of CEO
Fri Aug 28 2020, Account Director,"Ho Man Tin, Kowloon City",Former Employee ,have good exposure,0,"very good exposure to industry
","competitive internally but good training
Helpfu",,4,3,4,5,4,5,Recommends,Positive Outlook,Approves of CEO
Wed Jul 29 2020, Senior Software Engineer,"Los Gatos, CA",Former Employee ,"Great place, until Greg Peters replaced Neil",23,"Good pay, good benefits. Really smart people.
","I loved working here, but once the switch Chief Product Officers it was all downhill. Condensing, judgmental, and egotistical would describe the current leader best. The exact opposite of the man he replaced. The company has also completely moved away from being a tech company and is officially a studio/entertainment company and the engineering team doesn't get the respect that they deserve. Now that the company is going to be lead by two CEOs (what a joke), it will only get worse, as the co-lead cares 100% about content and self promotion.
",,2,1,3,3,5,2,Recommends,Positive Outlook,Disapproves of CEO
Mon Aug 10 2020, Senior Software Engineer,"Los Gatos, CA",Current Employee ,Netflix life as a software engineer.,1,"Strong coworkers, good atmosphere, top of market pay.
","Fast paced environment, never slows down.
Helpful (1",,5,5,4,3,5,4,Recommends,Positive Outlook,Approves of CEO
Tue Aug 04 2020, Manager,,Current Employee ,Inclusive Company to Work For,1,#NAME?,"- None that I have observed in my 2+ years there
Helpful (1",,5,,,,,,,,
Tue Aug 18 2020, Engineer,,Current Employee ,Bad location,1,"big company, big investments and series
","bad location, low salary, small team
Helpful (1",,2,,,,,,,,
Wed Jul 22 2020,Anonymous,N/A,Former Employee ,Netflix culture,3,"Great company culture if you can survive.
","Became more political as company grows bigger.
Helpful (3",,5,,,,,,,,
Wed Jul 22 2020, Senior Software Engineer,,Current Employee ,Great company to work,0,"The excellent company culture and everyone stick tightly with it
","There is nothing I can think of
Helpfu",,5,5,5,5,5,5,Recommends,Positive Outlook,Approves of CEO
Mon Jul 13 2020, Director,,Former Employee ,Awesome company,1,"Excellent work culture , very driven and heads down. Excellent compensation. Treats employees well. High performance.
","Not a lot of internal mobility
",,5,,,,,,,,
Thu Jul 23 2020,Anonymous,Singapore,Former Employee ,Toxic work culture,5,"Fast paced, multicultural teammates. Open bar.
","I swear they want their employees to be Kim Jong Un. They encourage staff to compete and criticise among with one another, and constantly pushing partnered agencies to deliver all the ""best-in-class' works. All you do in the office is attending meetings and brown-nosing your upper management.
",,2,1,1,3,4,1,Doesn't Recommend,Negative Outlook,Disapproves of CEO
Mon Jul 13 2020, Director,,Former Employee ,Awesome company,1,"Excellent work culture , very driven and heads down. Excellent compensation. Treats employees well. High performance.
","Not a lot of internal mobility
Helpful (1",,5,,,,,,,,
Wed Jul 29 2020, Senior Software Engineer,"Los Gatos, CA",Former Employee ,"Great place, until Greg Peters replaced Neil",23,"Good pay, good benefits. Really smart people.
","I loved working here, but once the switch Chief Product Officers it was all downhill. Condensing, judgmental, and egotistical would describe the current leader best. The exact opposite of the man he replaced. The company has also completely moved away from being a tech company and is officially a studio/entertainment company and the engineering team doesn't get the respect that they deserve. Now that the company is going to be lead by two CEOs (what a joke), it will only get worse, as the co-lead cares 100% about content and self promotion.
Advice to Management
Get back some of the amazing leaders that we had in engineering and HR so you can get back the amazing culture that you are losing.
Helpful (23","Get back some of the amazing leaders that we had in engineering and HR so you can get back the amazing culture that you are losing.
",2,1,3,3,5,2,Recommends,Positive Outlook,Disapproves of CEO
Thu Jul 23 2020,Anonymous,Singapore,Former Employee ,Toxic work culture,5,"Fast paced, multicultural teammates. Open bar.
","I swear they want their employees to be Kim Jong Un. They encourage staff to compete and criticise among with one another, and constantly pushing partnered agencies to deliver all the ""best-in-class' works. All you do in the office is attending meetings and brown-nosing your upper management.
Advice to Management
Hire someone who knows instead of someone who talks.
Helpful (5","Hire someone who knows instead of someone who talks.
",2,1,1,3,4,1,Doesn't Recommend,Negative Outlook,Disapproves of CEO
Wed May 22 2019, Senior Software Engineer,"Los Gatos, CA",Current Employee ,Netflix is not for everybody,216,"The best part about Netflix is that they try to pay 20% more than everybody else, so the compensation is good. They are not shy about spending money, so travel is business class, you'll get a new MacBook Pro every year, etc. The people there tend to be very nice, the catered lunch is delicious, and so forth. While there is still a lot of action in Los Gatos building the technology (although arguably it is becoming mature, as streaming is a commodity), the real drama is in Los Angeles, relating to content.
","Netflix has very strange politics, because people's jobs are at the whim of their manager. In other words, if a manager decides that a particular report is no longer a ""star,"" he or she will get a package. So, given that employees are not stupid, there is a lot of kissing up, resulting in a lot of comedy. Netflix believes in ""360 feedback,"" but everybody I know only does that to their peers, and they become very political with their management chain.
Advice to Management
It's creepy when management sends out letters to their reports that read, ""today is X's last day at Netflix and I fired him/her because of....""
Helpful (216","It's creepy when management sends out letters to their reports that read, ""today is X's last day at Netflix and I fired him/her because of....""
",3,3,3,4,,,,,
Sun Jul 26 2020, Customer Service Representative (CSR),Amsterdam,Former Employee ,Really good call center to work in,0,"Teams, People, Diverse, Benefits, Languages
","Long hours, Evening-shifts, No autonomy, Repetitive
Helpfu",,3,1,5,1,5,2,Doesn't Recommend,,
Wed Jul 01 2020, Administrative Assistant,"Los Angeles, CA",Current Employee ,Great place to work but not much upward mobility for lower-level employees,3,"Flexible vacation days, great pay, lots of freedom and trust from managers
","Really hard to move up if you come in at a lower-level position (coordinator/assistant)
Helpful (3",,5,4,5,4,5,3,Recommends,Positive Outlook,Approves of CEO
Thu Jul 16 2020,Anonymous,,Current Employee ,for a limited period of your working life time,2,"The Assessment depend on your personal ambitions, the step you are in your career, the country you live in and its job market dynamics. - You are given visibility on which skills will be required from most of the Companies ( not just digital or entertainment ones) in the future - Top Level Salary - Many high level discussions taking place during different touch points, at any level of the Company - a lot of learning opportunities ( learn by doing) coming from working with on average talented and well prepared professionals;
","- Like any Manifesto, its Cultural Deck is interpreted in so many different ways that has lost its true meaning; - Very political, which is the opposite of what you read in the Cultural Deck - 100% US focused: many cognitive bias due to a distorted way of looking at the World - very limited career growth, which in any case are based on networking only, no merit at all;
",,3,,,,,,Positive Outlook,,Approves of CEO
Sat Jun 27 2020, Digital Strategist,"Los Angeles, CA",Former Employee ,I love it,1,"It' s pleasure to work in leading world company
","I'd like to earn more money
Helpful (1",,5,3,4,5,4,4,Recommends,Positive Outlook,Approves of CEO
Wed Apr 01 2020, Executive Assistant,"Los Angeles, CA",Former Employee ,Work there at your own risk for a short period,39,"Pay, perks and Great resume buffer as well
","Terrifying with anxiety 24/7. While working at Netflix it feels like you’re trying to survive rather than thrive. Your job is always on the line, you can be let go at any point and people work in fear to the point that they expect to be let go.
",,4,2,2,2,5,2,Recommends,Neutral Outlook,Approves of CEO
Wed Jun 17 2020,Anonymous,"Los Gatos, CA",Current Employee ,I wouldn't want to work anywhere else. Best company ever!,1,"Amazing leadership from the top down. Freedom and Responsibility. No micromanagement - There's general trust between managers and employees. Just get to focus on doing great work. Company culture really lived and breathed. Focus on feedback - it is truly a gift. Feedback comes from a good place and people want to see others succeed. Proactive and compassionate response to global/national issues i.e. COVID-19, LGBTQ, and Black Lives Matter Being able to work with stunning colleagues who are the best of the best in the industry!
","I have none. I wouldn't want to ever be at another company unless I started my own. Netflix is home to me.
",,5,5,5,5,5,5,Recommends,Positive Outlook,Approves of CEO
Wed Jun 10 2020, Workplace leader,"Los Gatos, CA",Current Employee ,Inexperienced Leadership,15,"You can run with your ideas
","Lack of Leadership and adherence to the company culture and values. Brilliant jerks are very common in high level roles (VP Level). The culture is so fear based that it makes people ineffective.
",,2,1,1,2,4,1,Doesn't Recommend,Positive Outlook,Approves of CEO
Mon Jun 08 2020, Diretor,"Brasília, Federal District",Current Employee ,muito boa,0,"bons filmes e séries show de bola
","tiraram how i met your mother do catálogo
Helpfu",,5,,,,,,,,
Tue Jun 09 2020, Recruiter,"Los Gatos, CA",Current Employee ,DO NOT WORK AT THIS COMPANY,40,"Given a very high salary with extensive benefits such as unlimited PTO and food.
","HORRIBLE management - managers don't want to teach, they just expect you to be great without any coaching or they will ""find someone else who will."" It is a complete lie when their culture memo preaches that they give employees ""feedback"" with time to work on their manager's unreasonably high expectations - they do not give you any idea that you are not meeting expectations, just let you go without warning. If you want to ruin your self esteem, confidence, work/life balance for a high salary - this is the place for you.
",,1,1,1,1,5,1,Doesn't Recommend,Negative Outlook,Disapproves of CEO
Wed Apr 01 2020, Executive Assistant,"Los Angeles, CA",Former Employee ,Work there at your own risk for a short period,39,"Pay, perks and Great resume buffer as well
","Terrifying with anxiety 24/7. While working at Netflix it feels like you’re trying to survive rather than thrive. Your job is always on the line, you can be let go at any point and people work in fear to the point that they expect to be let go.
Helpful (39",,4,2,2,2,5,2,Recommends,Neutral Outlook,Approves of CEO
Wed Jun 17 2020,Anonymous,"Los Gatos, CA",Current Employee ,I wouldn't want to work anywhere else. Best company ever!,1,"Amazing leadership from the top down.
Freedom and Responsibility. No micromanagement - There's general trust between managers and employees. Just get to focus on doing great work.
Company culture really lived and breathed.
Focus on feedback - it is truly a gift. Feedback comes from a good place and people want to see others succeed.
Proactive and compassionate response to global/national issues i.e. COVID-19, LGBTQ, and Black Lives Matter
Being able to work with stunning colleagues who are the best of the best in the industry!
","I have none. I wouldn't want to ever be at another company unless I started my own. Netflix is home to me.
Advice to Management
Keep up the amazing work!
Helpful (1","Keep up the amazing work!
",5,5,5,5,5,5,Recommends,Positive Outlook,Approves of CEO
Wed Jun 10 2020, Workplace leader,"Los Gatos, CA",Current Employee ,Inexperienced Leadership,15,"You can run with your ideas
","Lack of Leadership and adherence to the company culture and values. Brilliant jerks are very common in high level roles (VP Level). The culture is so fear based that it makes people ineffective.
Advice to Management
This is a phenomenal company with a proven track record, however, the churn is unhealthy, unbelievable, taxing, counter-culture, people get really sick and are looked at as being weak or ineffective, This team has seen over nine directors in nine years. It's not the directors, it's the VP's not having the capacity to lead or adapt to the culture. Make sure that there is alignment and don't hire to fill a hole, hire to ensure longterm growth, support, business and strategy. Remove your inexperienced leaders and rebuild them with strong ones. Continue to support D&I without making it feel inauthentic.
Helpful (15","This is a phenomenal company with a proven track record, however, the churn is unhealthy, unbelievable, taxing, counter-culture, people get really sick and are looked at as being weak or ineffective, This team has seen over nine directors in nine years. It's not the directors, it's the VP's not having the capacity to lead or adapt to the culture. Make sure that there is alignment and don't hire to fill a hole, hire to ensure longterm growth, support, business and strategy. Remove your inexperienced leaders and rebuild them with strong ones. Continue to support D&I without making it feel inauthentic.
",2,1,1,2,4,1,Doesn't Recommend,Positive Outlook,Approves of CEO
Tue Jun 09 2020, Recruiter,"Los Gatos, CA",Current Employee ,DO NOT WORK AT THIS COMPANY,40,"Given a very high salary with extensive benefits such as unlimited PTO and food.
","HORRIBLE management - managers don't want to teach, they just expect you to be great without any coaching or they will ""find someone else who will."" It is a complete lie when their culture memo preaches that they give employees ""feedback"" with time to work on their manager's unreasonably high expectations - they do not give you any idea that you are not meeting expectations, just let you go without warning. If you want to ruin your self esteem, confidence, work/life balance for a high salary - this is the place for you.
Advice to Management
I do not feel comfortable speaking to my manager so I will write my feedback here: Spend time actually coaching and mentoring your employees and actually practice what you peach in your culture statement: where you give genuine timely advice to better your team and not give up on them without any warning.
Helpful (40","I do not feel comfortable speaking to my manager so I will write my feedback here: Spend time actually coaching and mentoring your employees and actually practice what you peach in your culture statement: where you give genuine timely advice to better your team and not give up on them without any warning.
",1,1,1,1,5,1,Doesn't Recommend,Negative Outlook,Disapproves of CEO
Wed May 06 2020, Manager,Mumbai,Current Employee ,Manager,7,"Culture is unbelievably cool, and true to what gets spoken about.
","Working alongside Type A personalities makes you doubt your self worth.
Helpful (7",,5,3,5,5,5,5,Recommends,Positive Outlook,Approves of CEO
Mon May 25 2020,Anonymous,,Former Employee ,good company,0,"interesting perks of every day life
","none what so ever at all
Helpfu",,5,,,,,,,,
Mon May 18 2020, Senior Software Engineer,"Los Gatos, CA",Current Employee ,Great place to work,1,"Great place to work, smart people, leading the industry
","You gotta love what you do
Helpful (1",,5,,,,,,,,
Tue May 26 2020, Director Product,"Los Gatos, CA",Former Employee ,Studio is where it's at,5,"higher pay than almost anywhere
","too many to list here
Helpful (5",,3,,,,,,,,
Fri May 15 2020, Engineer,,Former Employee ,Great place to work,0,"great people, great tooling, perks and benefits
","really weren't any, this was a great place to be. I miss it.
Helpfu",,5,,,,,,,,
Fri May 22 2020, Manager,"Hollywood, CA",Former Employee ,It’s about fear and not about culture,43,"Salary higher than the rest of the industry
","Culture of fear. Indoctrination into a culture that is focused on intimidation and unattainable aspirations. The company grew so quickly that right-fit managers for a startup are now managing large numbers of people and they are incompetent. Due to this incompetence, the culture has become cut-throat where many people have been rapidly fired without justification. Often it’s political because their management fears the person being fired would replace them. Management is dishonest about the “transparency” of salaries and raises where favorites are rewarded rather than those who actually perform. The higher people are in levels of management, the greater the pressure to give up all personal life including family and children. Successful executives are dysfunctional with no personal lives. The culture memo or “deck” is a deceitful document now. It’s become weaponized and is used to humiliate people and fire them. There is no warning before being fired. It’s a surprise process where people are often told they are no longer employed and told to leave the building immediately. Management then communicates a fabricated version widespread to many employees by email or meetings, often stating that there were repeated coaching and warnings. There is none.
Advice to Management
Learn management as a corporation. Current methods are failing.
Helpful (43","Learn management as a corporation. Current methods are failing.
",1,1,1,1,4,1,Doesn't Recommend,Negative Outlook,
Thu May 07 2020, Senior User Experience Researcher,"Los Gatos, CA",Current Employee ,Best Place I Have Worked At,2,"Super supportive, inclusive, organized, systematic, and creative team. Culture and Values are off the charts, at least in my part of the org.
","There is a lot of reading all the time. Don't join if you're not an avid consumer of information. It's table stakes for working here.
",,5,4,5,5,5,5,Recommends,Positive Outlook,Approves of CEO
Sun May 10 2020, Technical Operations Manager,Amsterdam,Current Employee ,Excellent place to work with some of the most incredibly impressive talent I've ever worked with,1,"The culture is definitely real. Competitive pay, best teammates in the business
","small pockets of people who are not culture fits, but they usually do no last
Helpful (1",,5,5,5,5,5,5,Recommends,Positive Outlook,Approves of CEO
Fri May 08 2020,Anonymous,Amsterdam,Current Employee ,Love working for this company,0,#NAME?,"- A feedback culture is not always that true
Helpfu",,5,4,4,5,4,,Approves of CEO,,
Sat May 16 2020, Reviewer,"Faisalābād, Punjab",Former Employee ,it was great .,0,"You can watch free series
","You need to work hard
",,4,4,3,4,5,4,Doesn't Recommend,Positive Outlook,Approves of CEO
Sat May 16 2020, Reviewer,"Faisalābād, Punjab",Former Employee ,it was great .,0,"You can watch free series
","You need to work hard
Advice to Management
need to add more anime series
Helpfu","need to add more anime series
Helpfu",4,4,3,4,5,4,Doesn't Recommend,Positive Outlook,Approves of CEO
Tue Apr 28 2020, Technical Research Assistant,"West Valley City, UT",Former Employee ,"Good pay, shady 'culture'",15,"Good pay, especially for a starter job.
Free swag.
","Phrases like ""Use your best judgement"" are repeated endlessly, while no real freedom to use your own judgement is provided. 
You either align to the culture, and make judgement calls exactly like those above you, or your judgement is wrong, even if you can speak to it.
These phrases are created to explain the lack of structure and process that has been touted as 'creative freedom'.
Helpful (15",,2,5,1,2,4,2,Doesn't Recommend,Neutral Outlook,No Opinion of CEO
Fri Apr 24 2020,Anonymous,,Current Employee ,Amazing place to work,5,"Benefits Salary Flat hierarchy for ICs Freedom and responsibility
","Highly demanding and competitive A lot of firing
",,4,4,5,5,5,5,Recommends,Positive Outlook,Approves of CEO
Wed Apr 22 2020, Developer,"Santa Clara, CA",Current Employee ,Awesome place to work,0,"Pay is pretty awesome for any level.
","Process can be a little jarring sometimes
Helpfu",,5,,,,,,,,
Tue Apr 14 2020, Labor Relations Coordinator,"Hollywood, CA",Former Employee ,Coordinator,11,"Intriguing culture, smart coworkers, progressive
","Cut throat, no training, bullying
Helpful (11",,2,3,3,2,4,3,Doesn't Recommend,Negative Outlook,
Sun Apr 26 2020, Dresser,N/A,Former Employee ,P. Dresser,0,"Good wages and a nice ladder to future projects
","Long hours and sometimes harsh outdoor environment
Helpfu",,4,,,,,,,,
Tue Apr 14 2020, Engineer,,Current Employee ,"Great company, great benefits",1,"Benefits, flexible working hours, pay.
","Environment gets political from time to time
Helpful (1",,4,5,4,4,5,4,Recommends,Positive Outlook,Approves of CEO
Wed Apr 01 2020, Marketing Assistant,"Los Angeles, CA",Former Employee ,Great Place to Work,0,"Awesome people across all departments
","You work hard for long hours.
Helpfu",,5,3,4,4,,,Recommends,Positive Outlook,
Mon Mar 30 2020, Camera Rental House Tech,"Studio City, CA",Former Employee ,Production Assistant,0,"Organized loyal focused team player
","Get to understand company and contribution
Helpfu",,5,5,5,5,5,5,Recommends,Positive Outlook,
Wed Mar 25 2020, Actor,"Los Gatos, CA",Current Employee ,Actor at Netflix,1,"Amazing people! Loved the working environment
","Only temporary work, wish it lasted longer.
Helpful (1",,5,,,,,,,,
Sun Feb 09 2020, Senior Software Engineer,"Los Gatos, CA",Current Employee ,"Great pay and opportunity, but firing can happen without warning.",16,"Among the best pay you'll find anywhere.
","Overworked and easy to get fired if you underperform. Many people get taken by surprise when they get fired because it can happen so swiftly and without warning or any chance for adjustment/correction.
",,4,2,3,5,5,3,,,
Sun Feb 09 2020, Senior Software Engineer,"Los Gatos, CA",Current Employee ,"Great pay and opportunity, but firing can happen without warning.",16,"Among the best pay you'll find anywhere.
","Overworked and easy to get fired if you underperform. Many people get taken by surprise when they get fired because it can happen so swiftly and without warning or any chance for adjustment/correction.
Advice to Management
Make it easier for an employee to correct themselves if they start slipping, especially if they've been an employee for several years and have always received great reviews in the past.
Helpful (16","Make it easier for an employee to correct themselves if they start slipping, especially if they've been an employee for several years and have always received great reviews in the past.
",4,2,3,5,5,3,,,
