date,employee_title,location,employee_status,review_title,helpful,pros,cons,advice_to_mgmt,rating_overall,rating_balance,rating_culture,rating_career,rating_comp,rating_mgmt,recommends,positive_outlook,approves_of_CEO
Thu Sep 20 2012, Client Partner,"Toronto, ON",Current Employee ,"Fantastic Culture, Colleagues, Learning Experience, and an Overall Great Opportunity!",4,"An incredible culture and great group of people to be around.
","The work itself is quite rigorous and difficult.
Helpful (4",,5,3,5,4,4,5,Recommends,Positive Outlook,Approves of CEO
Sun May 24 2020, Engineering Manager,"San Francisco, CA",Current Employee ,People Focused,101,"Facebook deeply cares about its employees and has built a compelling culture around support and growth. Career growth opportunities are plentiful. If you don't like the team you're on or don't get the support you want from your manger, Facebook empowers you to find new teams or projects. Facebook wants its employees to be invested in their work and to feel connected to its larger mission. If large scale opportunities and growth are important to you, Facebook is a fantastic place to work.
","Facebook's culture is demanding and fast paced. The greatest aspect of working at Facebook is that everyone is very motivated and very smart. The problem with this is that they all expect the very same of you. Holding a very high bar for excellence can certainly be demanding so it's important to make sure you're always carefully paying attention to your own personal work/life balance.
",,5,3,5,5,5,5,Recommends,Positive Outlook,Approves of CEO
Wed Feb 10 2021, IT Recruiter,"London, England",Current Employee ,The best company I have worked for!,0,"Benefits, perks, flexibility, freedom to do your own thing. Everyone's super nice and you have the opportunities to work with and learn from some seriously talented individuals.
","The performance review process can be very stressful.
",,5,4,5,4,5,5,Recommends,Positive Outlook,Approves of CEO
Wed Feb 10 2021,Anonymous,,Current Employee ,Flexible,0,"Amazing benefits and work life balance
","Big company and move slow
Helpfu",,5,5,3,3,4,5,Recommends,Positive Outlook,Approves of CEO
Wed Feb 10 2021, Content Designer,"Fremont, CA",Current Employee ,Amazing company to work for!,0,"PERMANENT REMOTE WORK OPTIONS!!! Too many to list. Benefits, compensation, ownership of your career path, complete autonomy, freedom to focus on the work you feel most passionately about.
","I'm still in the honeymoon phase. Glassdoor is forcing me to fill this out to look at something, :)
",,5,5,5,5,5,5,Recommends,Positive Outlook,Approves of CEO
Wed Feb 10 2021, Network Engineer Deployment and Support,"Ashburn, VA",Current Employee ,Great company,0,"Above average benefits. Freedom to work your way and learn anything you want to learn.
","Can be a sink or swim environment
Helpfu",,5,5,4,5,5,4,Recommends,Positive Outlook,Approves of CEO
Wed Feb 10 2021, Facebook Sales,"Santa Clara, CA",Current Employee ,Good,0,"Generally enjoy the culture and sales team
","Would love more upwards mobility
Helpfu",,5,,,,,,,,
Wed Feb 10 2021, Production Support Engineer,"London, England",Former Employee ,Well looked after,0,"Benefits, Pay, Work life balance, Beginner friendly
","None that I can think of
Helpfu",,5,5,5,5,5,5,Recommends,Positive Outlook,Approves of CEO
Sun May 24 2020, Engineering Manager,"San Francisco, CA",Current Employee ,People Focused,101,"Facebook deeply cares about its employees and has built a compelling culture around support and growth. Career growth opportunities are plentiful. If you don't like the team you're on or don't get the support you want from your manger, Facebook empowers you to find new teams or projects. Facebook wants its employees to be invested in their work and to feel connected to its larger mission. If large scale opportunities and growth are important to you, Facebook is a fantastic place to work.
","Facebook's culture is demanding and fast paced. The greatest aspect of working at Facebook is that everyone is very motivated and very smart. The problem with this is that they all expect the very same of you. Holding a very high bar for excellence can certainly be demanding so it's important to make sure you're always carefully paying attention to your own personal work/life balance.
Helpful (101)
Facebook Response
December 4, 2020 – Employer Representative
Thank you for this thoughtful feedback. Building a career at Facebook is about using your unique strengths, doing meaningful work that matters to you and making Facebook better. We're glad you're here on this journey with us",,5,3,5,5,5,5,Recommends,Positive Outlook,Approves of CEO
Wed Feb 10 2021, IT Recruiter,"London, England",Current Employee ,The best company I have worked for!,0,"Benefits, perks, flexibility, freedom to do your own thing. Everyone's super nice and you have the opportunities to work with and learn from some seriously talented individuals.
","The performance review process can be very stressful.
Helpfu",,5,4,5,4,5,5,Recommends,Positive Outlook,Approves of CEO
Wed Feb 10 2021, Content Designer,"Fremont, CA",Current Employee ,Amazing company to work for!,0,"PERMANENT REMOTE WORK OPTIONS!!!
Too many to list. Benefits, compensation, ownership of your career path, complete autonomy, freedom to focus on the work you feel most passionately about.
","I'm still in the honeymoon phase. Glassdoor is forcing me to fill this out to look at something, :)
Helpfu",,5,5,5,5,5,5,Recommends,Positive Outlook,Approves of CEO
Thu Feb 11 2021, Technical Sourcer,"San Francisco, CA",Current Employee ,Fb sourcer,1,"Autonomy to work on what we want
","None that I can think of
Helpful (1",,5,5,5,5,5,5,Recommends,Positive Outlook,Approves of CEO
Sun Feb 07 2021, Client Solutions Manager,"London, England",Current Employee ,Incredible company,1,"team work, colleagues, smart people, compensation, meaningful work
","scrutiny in public, impact on image
Helpful (1",,5,5,5,5,3,5,Recommends,Positive Outlook,Approves of CEO
Tue Feb 09 2021, Software Developer,"Los Angeles, CA",Current Employee ,Top company,0,"Many useful perks and office commodities
","No real cons. Everything is fine
Helpfu",,5,4,4,4,5,4,Recommends,Positive Outlook,
Tue Feb 09 2021, Computer Science,"Seattle, WA",Former Employee ,aaa,0,"overall decent and great experience
","work life balance is crazy
Helpfu",,5,,,,,,,,
Wed Feb 10 2021, Software Engineer,"San Francisco, CA",Current Employee ,Good,0,"good pay more PTO nice experiment
","none none none none none
Helpfu",,5,,,,,,,,
Wed Feb 10 2021, Software Engineer,"Seattle, WA",Current Employee ,E4 Software Engineer,0,"Good benefits and good people
","Stressful promotion timeline and fewer benefits than Google
Helpfu",,5,,,,,,,,
Wed Feb 10 2021, Product Designer,,Current Employee ,gooooood,0,"interesting product space, smart people
","hard to promo, work scope could be small
Helpfu",,5,,,,,,,,
Wed Feb 10 2021, Engineer,,Current Employee ,Good,0,"Benefits, horizontal decision making, culture
","I would not say there are any
Helpfu",,5,,,,,,,,
Mon Feb 08 2021, Solutions Engineer,"São Paulo, São Paulo",Current Employee ,Awesome,0,"environment, compensation, wfh polices and people
","there isn't downsides in the company
Helpfu",,5,5,5,5,5,5,Recommends,Positive Outlook,Approves of CEO
Mon Feb 08 2021, Software Engineer,"San Francisco, CA",Current Employee ,Thumbs up,0,"Laid back, chill, great perks
","Project managers can be all over the place
Helpfu",,5,,,,,,,,
Tue Feb 09 2021, Senior Account Manager,,Current Employee ,Company that cares about the employees,0,"care, salary, work life balance, teamwork
","you need to be ready to have facebook in the tabloides
Helpfu",,5,4,5,3,4,5,,,
Tue Feb 09 2021, Software Engineer,,Current Employee ,Software Engineer,0,"Really a great place to work
","Nothing to mention for this
Helpfu",,5,5,5,5,5,5,,,
Tue Feb 09 2021, Software Engineer,"Menlo Park, CA",Current Employee ,Fun place to work at,0,"High salary, smart people, and cool product
","nothing i can think of
Helpfu",,5,5,5,5,5,5,Recommends,Positive Outlook,Approves of CEO
Sun Feb 07 2021, Analyst,"San Francisco, CA",Current Employee ,Love it here,0,"Competitive salary, smart people, good culture
","Work life balance, long hours
Helpfu",,5,2,4,3,5,5,Recommends,Positive Outlook,Approves of CEO
Sun Feb 07 2021, Technical Recruiter,"London, England",Current Employee ,The company to work for especially during Covid - 19.,0,"Work/Life balance, company culture, leadership and values.
","There are none so far, a lot of negatives are portrayed but not true.
Helpfu",,5,5,5,5,5,5,Recommends,Positive Outlook,Approves of CEO
Sun Feb 07 2021, Software Engineer,Hyderābād,Current Employee ,They are really good,0,"benefits in general are good
","reputation, in general, is very bad
Helpfu",,5,,,,,,,,
Mon Feb 08 2021, Partner Manager,"Dublin, Dublin",Former Employee ,People make the job - couldn't be happier with my time at Fb,0,"The amount of talent at Fb is incredible. Besides that, they hire great people who genuinely care about what it is they do. If not for personal reasons, I'd still be at Fb for sure!
","Due to its sheer size it can be difficult to navigate the organisation, from a career growth perspective as well as making the right connections for your career.
Helpful
Facebook Response
February 10, 2021 – EMEA Recruitment Director
Thanks for your contribution as a Partner Manager in Facebook Ireland and for making the time to share this review. Appreciate the call out on the talent that exists in the company and the care people take in their work and the pride in which they do so. We'll keep working to improve our employee experience and employee value proposition. We'll also keep investing in tools and resources to help team members navigate the complexity that now comes with the size of the company and how geographically dispersed our employee, user and customer base is. We'll also keep shining a light on how we can improve on providing more career growth opportunities for individuals while here. Thanks for your feedback always! Sincerely, Decla",,5,,,,,,Recommends,,Approves of CEO
Mon Feb 08 2021, Visiting Researcher,"Menlo Park, CA",Current Employee ,Good employer,0,"Facebook offers lots of perks.
","There are not many cons to working at Facebook.
Helpfu",,5,5,4,4,5,4,Recommends,Positive Outlook,Approves of CEO
Mon Feb 01 2021, Global Program Manager,"New York, NY",Current Employee ,"Smartest people, impactful opportunities, work that matters.",2,"- Working with the smartest people I've met. - Visible, present leadership. - Incredible salary, benefits, culture. - Opportunity to do work that matters in the world. - If you get an offer from Facebook, you have to take it. Just trust me!
","- You are in the drivers seat of your career at Facebook, and there's no set growth plan or defined career ladder. This is challenging for some but those who are ambitious will thrive!
",,5,5,5,3,5,5,Recommends,Positive Outlook,Approves of CEO
Thu Feb 04 2021, Front End Engineer,"London, England",Current Employee ,Very Fun work Enviorment,1,#NAME?,#NAME?,,5,,,,,,,,
Thu Feb 04 2021, Front End Engineer,"London, England",Current Employee ,Very Fun work Enviorment,1,#NAME?,"- Stressful Performance Review Cycles
Helpful (1",,5,,,,,,,,
Fri Feb 05 2021, Administrative Assistant,"Los Angeles, CA",Current Employee ,great!,0,"great food and great environment
","sometimes it's get too busy
Helpfu",,5,,,,,,,,
Fri Feb 05 2021, Machine Learning Engineer,"San Jose, CA",Current Employee ,Good,0,"Peers are good. Move fast
","Work life balance is not good
Helpfu",,5,2,5,5,5,5,Recommends,Positive Outlook,Approves of CEO
Sat Feb 06 2021, Key Account Manager,"Dublin, Dublin",Current Employee ,Love it,0,"Everything about facebook is great
","Nothing that pops to mind right now
Helpful
Facebook Response
February 10, 2021 – EMEA Recruitment Director
Thanks for your contribution as an account manager in Facebook Ireland and for making the time to share this review. Appreciate the positive feedback on your experience while here! Much appreciated. Sincerely, Decla",,5,,,,,,,,
Sat Feb 06 2021, Recruiter,Singapore,Former Employee ,Great working environment,0,#NAME?,#NAME?,,5,,,,,,,,
Sat Feb 06 2021, Program Manager,,Current Employee ,A great company,0,"Good coworkers and company values
","Difficult to manage work-life balance
Helpfu",,5,2,5,5,4,3,,,
Sat Feb 06 2021, Software Engineer,"Mountain View, CA",Former Employee ,Top-quality environment!,0,"Food. Food. Food. Food. Food.
","No cons whatsoever (not that i aware of)!
Helpfu",,5,5,5,5,5,5,Recommends,Positive Outlook,Approves of CEO
Mon Feb 01 2021, Software Engineer,"New York, NY",Current Employee ,"Smartest people, impactful opportunities, work that matters.",1,"""Free food is just the beginning"" (in 399 reviews) ""Great environment and brilliant people"" (in 344 reviews)
","""Work-life balance can be tough at times"" (in 487 reviews) ""Sometimes long hours due to working with the US"" (in 99 reviews)
",,5,,,,,,,,
Thu Feb 04 2021, Software Engineer,"Menlo Park, CA",Current Employee ,Good place to start career,0,"Mentorship is great and helpful for young engineers
","Easy to get lost in size of company
Helpfu",,5,,,,,,,,
Thu Feb 04 2021, Software Engineer,"Menlo Park, CA",Current Employee ,Fun,0,"It's a fun job and lots of challenge.
","The work is hard and there are a lot of challenges.
Helpfu",,5,5,,,,,,,
Fri Feb 05 2021, Analyst,"New York, NY",Former Employee ,Great company,0,"good culture working at company
","low pay for amount of work
Helpfu",,5,,,,,,,,
Fri Feb 05 2021, Safety Investigator,"Sunnyvale, CA",Current Employee ,Love Working for Facebook!!,0,"Amazing Maternity/Paternity Leave
Bi-Yearly Bonuses
They helped me relocate for free!
They offer a lot of internal services and other benefits (free meals, $700 a year towards health & exercise, real estate agents, car services)
","It's incredibly difficult to get a promotion.
Helpful
Facebook Response
February 12, 2021 – Employer Representative
Thank you for sharing this feedback. We design our benefits & compensation structure to help you and your family be at your best—physically, emotionally and financially. I hope you get that promotion soon. One of the attributes of being promoted is demonstrating performance at the next level for a sustained period of time. If you haven't already, talk with your manager about ways you can level up. Good luck",,5,5,5,5,5,5,Recommends,Positive Outlook,Approves of CEO
Wed Feb 03 2021, Production Engineer,,Current Employee ,Good place to be,0,"good things to work on
","getting large and bad press
Helpfu",,5,5,5,5,5,5,Recommends,Positive Outlook,Approves of CEO
Wed Feb 03 2021, Solutions Engineer,,Current Employee ,Full autonomy,0,"Smart colleagues, hard problems, respect
","Company getting bigger in terms of employees
Helpfu",,5,,,,,,,,
Thu Feb 04 2021, Data Science Manager,"New York, NY",Current Employee ,There's a reason why only 1 or 2 people leave when theres a scandal,0,"Really amazing place to work. Super smart people, lots of resources to do your job. And unlike the NYTimes says, we're not so evil (FB is not perfect either). Lots of opportunities for career development and to learn about new areas. Pay and benefits are awesome
","According to the NYTimes we are the origin of all the evils
",,5,5,5,5,5,5,Recommends,Positive Outlook,Approves of CEO
Thu Feb 04 2021, Technical Recruiter,"London, England",Current Employee ,Great place to work!,0,"Recognition, progression, fulfilling work. The culture is great and is well supported environment.
","No cons, it’s a great place to work.
Helpfu",,5,5,5,5,5,5,Recommends,Positive Outlook,Approves of CEO
Tue Feb 02 2021, Head of Communications,"Menlo Park, CA",Current Employee ,Terrific Company,0,"Terrific place to work. Great.
","Misunderstood company. Bad press. Attacked by govt .
Helpfu",,5,3,5,5,5,5,Recommends,Positive Outlook,Approves of CEO
Tue Feb 02 2021, Business Analyst,Singapore,Former Employee ,"Good environment to work in, but career progression?",0,"Good working environment, great colleagues
","No career progression. Do what you are supposed to do, nothing more, nothing less.
",,5,4,4,4,1,3,Recommends,Positive Outlook,No Opinion of CEO
Tue Feb 02 2021, Director,"San Francisco, CA",Current Employee ,4 years and going strong,0,"Upward progression, fast paced, high-impact, mission driven culture, people
","Moves really fast - have to enjoy that type of environment
Helpfu",,5,4,5,5,5,5,Recommends,Positive Outlook,Approves of CEO
Tue Feb 02 2021, Data Engineer,,Former Employee ,Great place to work,0,"Working with very smart people
","There isn't much of a work life balance. Very long hours
Helpfu",,5,,,,,,Recommends,Positive Outlook,Approves of CEO
Wed Feb 03 2021, Firmware Engineer,"Redmond, WA",Current Employee ,Probably as good as it gets,0,"Interesting work with top-tier colleagues; highly competent, well-intentioned management; good work/life balance; fantastic pay, benefits, and perks. There are many reasons why people want to work here.
","The usual PC drill (though it's really not as bad as you think); may be too good to be true -- everyone knows where good intentions can lead; everybody hates us
",,5,5,5,5,5,5,Recommends,Positive Outlook,Approves of CEO
Tue Feb 02 2021, Business Analyst,Singapore,Former Employee ,"Good environment to work in, but career progression?",0,"Good working environment, great colleagues
","No career progression. Do what you are supposed to do, nothing more, nothing less.
Advice to Management
It's ok to promote people within the team.
Helpfu","It's ok to promote people within the team.
Helpfu",5,4,4,4,1,3,Recommends,Positive Outlook,No Opinion of CEO
Wed Feb 03 2021, Firmware Engineer,"Redmond, WA",Current Employee ,Probably as good as it gets,0,"Interesting work with top-tier colleagues; highly competent, well-intentioned management; good work/life balance; fantastic pay, benefits, and perks. There are many reasons why people want to work here.
","The usual PC drill (though it's really not as bad as you think); may be too good to be true -- everyone knows where good intentions can lead; everybody hates us
Advice to Management
Never forget why you started Facebook in the first place; don't let go your souls; when you dine with the devil, bring a long spoon; illegitimi non carborundum
Helpfu","Never forget why you started Facebook in the first place; don't let go your souls; when you dine with the devil, bring a long spoon; illegitimi non carborundum
Helpfu",5,5,5,5,5,5,Recommends,Positive Outlook,Approves of CEO
Wed Feb 03 2021, Systems Engineer,"Fremont, CA",Current Employee ,Good place to work,0,"Good working environment, overall culture
","Work life balance is far from the best
Helpfu",,5,1,4,5,3,3,Recommends,Positive Outlook,Approves of CEO
Wed Feb 03 2021, Legal Counsel,"Philadelphia, PA",Current Employee ,Good Company- Remote Work Allowed,0,"Remote work, friendly co-workers, growing company
","Hard to get a promotion
Helpfu",,5,,,,,,,,
Wed Feb 03 2021, Product Manager,,Current Employee ,Good company,0,"Great people and benefits, nice place to work
","W/L Balance, lots of teams, alignment
Helpfu",,5,,,,,,,,
Fri Jan 29 2021, Technical Sourcer,"San Francisco, CA",Current Employee ,I Love my Company,1,"Great Benefits, Positive work culture.
","Demanding in terms of metrics.
Helpful (1",,5,4,5,5,5,5,Recommends,Positive Outlook,Approves of CEO
Mon Feb 01 2021,Anonymous,,Current Employee ,Positive working environment,0,"Amazing culture with supportive people
","Require high responsibility to work autonomously
Helpfu",,5,,,,,,,,
Mon Feb 01 2021, Rotational Software Engineer,"New York, NY",Current Employee ,Simply Amazing,0,#NAME?,#NAME?,,5,4,5,5,5,5,Recommends,Positive Outlook,Approves of CEO
Mon Feb 01 2021, Software Engineer,"San Francisco, CA",Former Employee ,Good place to work,0,"It's a dynamic work environment
","It has large company challenges
Helpfu",,5,,,,,,,,
Tue Feb 02 2021,Anonymous,,Current Employee ,Great place to work!,0,"Flexibility, Making a Difference, Opportunities
","Products allow for spread of misinformation
Helpfu",,5,,,,,,,,
Tue Feb 02 2021, Marketing Science Partner,"Austin, TX",Current Employee ,Tech Jobs are Great,0,"Benefits are great for starting a family, work from home policy is reasonable, and there aren't many/any ruts.
","You're still a wage slave.
",,5,,,,,,,,
Sun Jan 31 2021, Software Development Engineer (SDE),"Los Angeles, CA",Current Employee ,facebook engineer salary,0,"At facebook , you can learn a lot
","But you will face intensive stress at the sametime
Helpfu",,5,4,4,4,4,4,Recommends,Positive Outlook,Approves of CEO
Sun Jan 31 2021, Data Scientist,"New York, NY",Former Employee ,FB review,0,"love the facebook culture and working environment
","work-life balance. under lots of pressure
Helpfu",,5,3,5,4,4,5,Recommends,Positive Outlook,Approves of CEO
Sun Jan 31 2021, Technical Sourcer,,Current Employee ,Great place to work!,0,#NAME?,"Occasionally I disagree with the decisions of leadership. There is so much emphasis when you're hired that ""Facebook is your company now"" but then when decisions are made they are very top-down.
Helpfu",,5,5,5,5,5,,,,
Sun Jan 31 2021,Anonymous,,Former Employee ,Amazon,0,"Growth, learning, learning , self development
","Work life balance culture growth
",,5,4,4,4,5,4,,,
Mon Feb 01 2021, Market Specialist,"Dublin, Dublin",Current Employee ,Great balance and culture,0,"What makes Facebook great, is the diversity, talent and opportunities. The benefits are arguably one obvious aspect too, and there is plenty of them!
","No negative experience for now.
",,5,5,5,5,4,4,Recommends,Positive Outlook,Approves of CEO
Mon Feb 01 2021, Analyst,N/A,Former Employee ,Great Place,0,"Great employees and management, advancement opportunities, great benefits
","Long hours, some managers were not professional
Helpfu",,5,3,5,4,4,4,,,
Mon Feb 01 2021, Account Manager,"Austin, TX",Former Employee ,Great role,0,"Easy day-to-day work Fun work environment Good pay
","Honestly, there is nothing that comes to mind
",,5,5,5,5,5,5,,,
Wed Jan 27 2021, Technical Writer,"Menlo Park, CA",Former Employee ,One of the best places to work,1,"Some of the best work opportunities to make a difference. The company is great, as is the culture. It is a collaborative environment, so everyone works together to succeed.
","Unfortunately with a company that is trying to make a huge difference, the work-life balance is not great. Typically you end up working once you get home and occasionally on weekends.
",,5,2,4,5,4,5,Recommends,Positive Outlook,Approves of CEO
Sat Jan 30 2021, Clerk,"Chicago, IL",Former Employee ,A+,0,"Have no complaints, was treated well
","Lots of pressure to perform
Helpfu",,5,5,5,5,5,5,Recommends,Positive Outlook,Approves of CEO
Sun Feb 14 2021,Anonymous,N/A,Former Employee ,Facebook,0,"The pay was really excellent.
","I was constantly overworked and given too little time to complete tasks.
Helpfu",,4,,,,,,,,
Fri Jan 29 2021, Product Manager,"Menlo Park, CA",Former Employee ,Great work environment!,0,"Smart people, flexible hours, great work environment.
","Lots of hierarchy and structure
Helpfu",,5,5,5,4,5,5,Recommends,Positive Outlook,Approves of CEO
Mon Feb 01 2021, Market Specialist,"Dublin, Dublin",Current Employee ,Great balance and culture,0,"What makes Facebook great, is the diversity, talent and opportunities. The benefits are arguably one obvious aspect too, and there is plenty of them!
","No negative experience for now.
Helpful
Facebook Response
February 10, 2021 – EMEA Recruitment Director
Thanks for shining a light on the diversity that exists in Facebook Ireland, with over 100 nationalities represented in our employee base here from my personal experience I love meeting people from almost ever corner of the globe. Also, appreciate the call out on benefits. We'll keep focusing on diversity and as well as fostering an inclusive work environment in every way we can. We'll also keep listening to feedback and trying to improve our employee experience in every way we can. Sincerely, Decla",,5,5,5,5,4,4,Recommends,Positive Outlook,Approves of CEO
Mon Feb 01 2021, Account Manager,"Austin, TX",Former Employee ,Great role,0,"Easy day-to-day work
Fun work environment
Good pay
","Honestly, there is nothing that comes to mind
Helpfu",,5,5,5,5,5,5,,,
Wed Jan 27 2021, Technical Writer,"Menlo Park, CA",Former Employee ,One of the best places to work,1,"Some of the best work opportunities to make a difference. The company is great, as is the culture. It is a collaborative environment, so everyone works together to succeed.
","Unfortunately with a company that is trying to make a huge difference, the work-life balance is not great. Typically you end up working once you get home and occasionally on weekends.
Helpful (1",,5,2,4,5,4,5,Recommends,Positive Outlook,Approves of CEO
Fri Jan 29 2021, Software Engineer,"San Francisco, MO",Current Employee ,Good work,0,"Good exp, learn a lot, good starter job
","Not high salary, could get high salary
Helpfu",,5,,,,,,,,
Fri Jan 29 2021, Legal,,Current Employee ,Great place to work,0,"Awesome colleagues and compensation at FB
","Nothing comes to mind at the moment
Helpfu",,5,4,5,4,5,5,Positive Outlook,,Approves of CEO
Sat Jan 30 2021, Software Engineer(Internship),"Menlo Park, CA",Former Employee ,Productive internship,0,"Very rewarding, learned a lot in 12 weeks
","A bit stressful, virtual internship
Helpfu",,5,4,5,5,5,5,,,
Sat Jan 30 2021, Growth Manager,"Menlo Park, CA",Former Employee ,"Great people, recommend",0,"Great culture, team. Smartest & most passionate people I've worked with in their fields. Large org, so one must navigate.
","Distracting headlines every day. Exec firedrills.
Helpfu",,5,3,3,3,5,5,Recommends,Positive Outlook,
Thu Jan 28 2021, Software Engineer,"Menlo Park, CA",Former Employee ,Loving being in Facebook,0,"It's a really awesome company, and I'm glad that I can work here before
","not really much as I could find
Helpfu",,5,5,5,5,5,5,Recommends,Positive Outlook,Approves of CEO
Fri Jan 29 2021, Customer Success Manager (CSM),"São Paulo, São Paulo",Current Employee ,"Company moves fast, lots of benefits",0,"Great benefits and learning opportunities
","A lot of pressure for results
Helpfu",,5,3,5,3,3,5,Recommends,Positive Outlook,
Mon Jan 25 2021, Senior Software Engineer,"London, England",Current Employee ,Excellent,1,"Great people and really interesting projects.
","The long hours are sometimes tedious.
Helpful (1",,5,,,,,,,,
Thu Jan 28 2021, Administrative Assistant,"London, England",Current Employee ,Good,0,"Everything good, wonderful place to work
","Nothing. Everything is really perfect!
Helpfu",,5,5,5,5,5,5,Recommends,Positive Outlook,Approves of CEO
Thu Jan 28 2021, SDE,"Seattle, WA",Current Employee ,Good compnay,0,"Nice company to work at
","None as far as ia m wa
Helpfu",,5,,,,,,,,
Wed Feb 10 2021, Production Engineer,"Menlo Park, CA",Current Employee ,Experience working in Facebook,0,"You can work with very talented engineers.
","The company is very big and the things you work on could be a very small part in the whole picture.
Helpfu",,4,3,4,4,4,4,Recommends,Positive Outlook,No Opinion of CEO
Thu Feb 11 2021, Senior Swe,Tel Aviv-Yafo,Former Employee ,"A great place to be on top, harsh on the less talented",0,"Great benefits and salary, work with lots of smart people
","Stressful, impersonal. Working in the TLV branch can mean lots of struggles communicating with MPK teams.
Helpfu",,4,2,3,4,5,5,,,
Thu Feb 11 2021, Engineering Manager,"Menlo Park, CA",Current Employee ,Great Company,0,"Great company for growing personally and professionally
","performance reviews can be stressful.
Helpfu",,4,,,,,,Approves of CEO,,
Thu Feb 11 2021, Partnership Manager,,Former Employee ,Good,0,"Good compensation package, international environment, open culture
","Political and slow decision making, no strategic function in satellite offices
Helpfu",,3,5,4,4,4,5,,,
Thu Feb 11 2021, Facility Manager,"Columbus, OH",Former Employee ,Meh,1,"Good benefits and pay for industry.
","high pace, stress, lack of safety focus
Helpful (1",,3,,,,,,,,
Tue Jan 26 2021, Software Engineer,"London, England",Current Employee ,Graduate Software Engineer,0,"Good pay, large scale systems
","Work-life balance is not that great
Helpfu",,5,,,,,,,,
Tue Jan 26 2021, Senior Technical Recruiter,"Menlo Park, CA",Current Employee ,Culture and benefits,0,"Comp, benefits, inclusive culture, culture, work life balance
","Work life balance is sometimes tricky
Helpfu",,5,4,5,5,5,5,Recommends,Positive Outlook,Approves of CEO
Tue Jan 26 2021, Manager,,Current Employee ,Good Company,0,"I thought it was Good salary
","I thought it was hard work
Helpfu",,5,5,5,5,5,5,Recommends,Positive Outlook,Approves of CEO
Tue Jan 26 2021, Marketing Coordinator,Singapore,Former Employee ,Great place to work,0,"Great manager and people in general - very knowledgable and competent team members. Free meals & snacks in the office help save time and money!
","As a contingent/contract worker, I did not get access to the full benefits (but still on par with the industry standards). Full-time employees are very well taken care of.
",,5,5,5,5,5,5,Recommends,Positive Outlook,Approves of CEO
Wed Jan 27 2021, Software Engineer,,Former Employee ,Great place,0,"Free food and nice treatment of software engineers
","I have nothing negative to say
Helpfu",,5,3,4,5,4,5,,,
Wed Jan 27 2021, Editor,,Current Employee ,Good,0,"That’s great news and I hope
","Time is the best challenge
",,5,,,,,,Recommends,Positive Outlook,
Wed Jan 27 2021, Editor,,Current Employee ,Good,0,"That’s great news and I hope
","Time is the best challenge
Advice to Management
I want to work more than a year
Helpfu","I want to work more than a year
Helpfu",5,,,,,,Recommends,Positive Outlook,
Wed Jan 27 2021, Software Engineer,"Menlo Park, CA",Current Employee ,Best employer in the industry,0,"Available projects. Freedom to work. Compensation & benefits.
","Poor middle management. Work life balance.
Helpfu",,5,3,5,5,5,5,Recommends,Positive Outlook,Approves of CEO
Tue Feb 09 2021, Software Engineer,"Menlo Park, CA",Former Employee ,pretty good,0,"""Openness"", which means you can see and submit diffs on almost everyone's code and you can see the direction and accomplishments of other teams
","""Move fast break things"" applies to internal tools and infrastructure. Things broke often enough that I remember it as an annoyance.
Helpfu",,4,4,4,4,4,5,Positive Outlook,,
Tue Feb 09 2021, Product Experience Analyst,"Seattle, WA",Current Employee ,"Great people, tools, buildings, perks and offsites!",0,"Flexibility in projects, great tools, really smart people.
","Reviews every 6 months keeps the pressure on.
",,4,3,4,4,4,5,Recommends,Positive Outlook,Approves of CEO
Tue Feb 09 2021,Anonymous,,Current Employee ,..,0,"International and diverse work, fastmoving
","Sometimes quite stressy , not structured
Helpfu",,4,3,4,5,3,4,,,
Wed Feb 10 2021, Software Engineer,"Austin, TX",Former Employee ,Fine place to work,0,"My team was relaxed. I enjoyed my manager.
","Perf review season is cut throat
Helpfu",,4,,,,,,,,
Wed Feb 10 2021, Public Policy Director,"Washington, DC",Current Employee ,"Great people, hard problems, stressful environment",0,"Great people and challenging problems to solve
","Chaotic work environment, stressful with amount of work that needs to be done
Helpfu",,4,2,4,3,4,5,Recommends,Positive Outlook,No Opinion of CEO
Wed Feb 10 2021, Telecommunications Engineer,"Denver, CO",Former Employee ,Telecommunications FaceBook,0,"Wonderful company to work for all-around. They go beyond that which is necessary to look after employees. The work site is also beautiful.
","There weren’t really any of which to speak.
",,4,5,5,5,4,4,,,
Sat Jan 23 2021, Senior Software Engineer,"Mountain View, CA",Former Employee ,Greate Experience,1,"The food variety was great
","The salmon provided was not smoked
Helpful (1",,5,,,,,,,,
Mon Jan 25 2021, Software Engineer,"San Francisco, CA",Current Employee ,Great company,0,"Challenging work, which is great.
","No downtime, which is also fine.
Helpfu",,5,5,5,5,5,5,,,
Mon Jan 25 2021, Data Scientist,"Menlo Park, CA",Former Employee ,Great place to work,0,"Lots of opportunities for big impact.
","Can be a good deal of bureaucracy
Helpfu",,5,5,5,5,5,5,Recommends,Positive Outlook,Approves of CEO
Wed Feb 10 2021, Telecommunications Engineer,"Denver, CO",Former Employee ,Telecommunications FaceBook,0,"Wonderful company to work for all-around. They go beyond that which is necessary to look after employees. The work site is also beautiful.
","There weren’t really any of which to speak.
Helpfu",,4,5,5,5,4,4,,,
Mon Jan 25 2021, Business Development Manager,New Delhi,Current Employee ,Good,0,"good is best way in office
","rumours about fake news In company
Helpfu",,5,,,,,,,,
