Hotel A,40878,Florianopolis (SC),2,313.02,626.04,01/30/2020,395
Hotel K,40957,Salvador (BH),3,263.41,790.23,01/30/2020,396
Hotel AF,41090,Sao Paulo (SP),3,139.1,417.3,01/30/2020,397
Hotel BP,41115,Brasilia (DF),1,247.62,247.62,01/30/2020,398
Hotel K,41692,Salvador (BH),4,263.41,1053.64,01/30/2020,407
Hotel BP,41993,Brasilia (DF),2,247.62,495.24,01/30/2020,409
Hotel CB,42164,Rio de Janeiro (RJ),1,165.99,165.99,01/30/2020,411
Hotel CB,42229,Rio de Janeiro (RJ),1,165.99,165.99,01/30/2020,412
Hotel K,43432,Salvador (BH),4,263.41,1053.64,01/30/2020,425
Hotel AF,43575,Sao Paulo (SP),2,139.1,278.2,01/30/2020,426
Hotel BW,43629,Campo Grande (MS),4,60.39,241.56,01/30/2020,428
Hotel AF,43727,Sao Paulo (SP),4,139.1,556.4,01/30/2020,429
Hotel BP,43803,Brasilia (DF),2,247.62,495.24,01/30/2020,430
Hotel K,44395,Salvador (BH),1,263.41,263.41,01/30/2020,434
Hotel BD,44644,Natal (RN),1,242.88,242.88,01/30/2020,436
Hotel BD,44906,Natal (RN),3,242.88,728.64,01/30/2020,438
Hotel K,45165,Salvador (BH),4,263.41,1053.64,01/30/2020,441
Hotel BW,45517,Campo Grande (MS),3,60.39,181.17,01/30/2020,445
Hotel Z,45910,Aracaju (SE),1,208.04,208.04,01/30/2020,448
Hotel CB,46099,Rio de Janeiro (RJ),4,165.99,663.96,01/30/2020,449
Hotel A,46340,Florianopolis (SC),3,313.02,939.06,01/30/2020,451
Hotel Z,46413,Aracaju (SE),3,208.04,624.12,01/30/2020,452
Hotel BD,47006,Natal (RN),4,242.88,971.52,01/30/2020,456
Hotel CB,47175,Rio de Janeiro (RJ),3,165.99,497.97,01/30/2020,458
Hotel K,47266,Salvador (BH),1,263.41,263.41,01/30/2020,459
Hotel AF,47384,Sao Paulo (SP),2,139.1,278.2,01/30/2020,460
Hotel CB,48020,Rio de Janeiro (RJ),1,165.99,165.99,01/30/2020,467
Hotel Z,48184,Aracaju (SE),1,208.04,208.04,01/30/2020,470
Hotel CB,48940,Rio de Janeiro (RJ),4,165.99,663.96,01/30/2020,480
Hotel BP,49243,Brasilia (DF),2,247.62,495.24,01/30/2020,483
Hotel Z,49527,Aracaju (SE),3,208.04,624.12,01/30/2020,485
Hotel K,50555,Salvador (BH),3,263.41,790.23,01/30/2020,492
Hotel AU,50707,Recife (PE),2,312.83,625.66,01/30/2020,493
Hotel AF,50873,Sao Paulo (SP),4,139.1,556.4,01/30/2020,495
Hotel K,50968,Salvador (BH),3,263.41,790.23,01/30/2020,497
Hotel A,51349,Florianopolis (SC),2,313.02,626.04,01/30/2020,500
Hotel CB,52380,Rio de Janeiro (RJ),2,165.99,331.98,01/30/2020,508
Hotel BP,52408,Brasilia (DF),4,247.62,990.48,01/30/2020,509
Hotel Z,52684,Aracaju (SE),1,208.04,208.04,01/30/2020,511
Hotel BD,52821,Natal (RN),1,242.88,242.88,01/30/2020,512
Hotel AU,53237,Recife (PE),1,312.83,312.83,01/30/2020,515
Hotel K,53317,Salvador (BH),2,263.41,526.82,01/30/2020,516
Hotel A,54112,Florianopolis (SC),4,313.02,1252.08,01/30/2020,524
Hotel BP,54747,Brasilia (DF),2,247.62,495.24,01/30/2020,534
Hotel K,56154,Salvador (BH),2,263.41,526.82,01/30/2020,546
Hotel AF,56270,Sao Paulo (SP),3,139.1,417.3,01/30/2020,548
Hotel AF,56537,Sao Paulo (SP),2,139.1,278.2,01/30/2020,551
Hotel Z,56964,Aracaju (SE),3,208.04,624.12,01/30/2020,554
Hotel BD,57083,Natal (RN),4,242.88,971.52,01/30/2020,555
Hotel A,57153,Florianopolis (SC),4,313.02,1252.08,01/30/2020,557
Hotel AU,57297,Recife (PE),4,312.83,1251.32,01/30/2020,558
Hotel AF,57859,Sao Paulo (SP),3,139.1,417.3,01/30/2020,564
Hotel Z,59568,Aracaju (SE),3,208.04,624.12,01/30/2020,578
Hotel A,59738,Florianopolis (SC),4,313.02,1252.08,01/30/2020,580
Hotel A,60923,Florianopolis (SC),3,313.02,939.06,01/30/2020,589
Hotel AU,61129,Recife (PE),1,312.83,312.83,01/30/2020,596
Hotel AU,61249,Recife (PE),2,312.83,625.66,01/30/2020,599
Hotel AF,61484,Sao Paulo (SP),1,139.1,139.1,01/30/2020,601
Hotel CB,61953,Rio de Janeiro (RJ),1,165.99,165.99,01/30/2020,605
Hotel BD,62752,Natal (RN),1,242.88,242.88,01/30/2020,612
Hotel A,62927,Florianopolis (SC),1,313.02,313.02,01/30/2020,613
Hotel K,63237,Salvador (BH),3,263.41,790.23,01/30/2020,616
Hotel CB,63626,Rio de Janeiro (RJ),2,165.99,331.98,01/30/2020,619
Hotel A,63815,Florianopolis (SC),1,313.02,313.02,01/30/2020,621
Hotel BD,63907,Natal (RN),3,242.88,728.64,01/30/2020,622
Hotel K,64038,Salvador (BH),1,263.41,263.41,01/30/2020,623
Hotel AU,64507,Recife (PE),1,312.83,312.83,01/30/2020,629
Hotel Z,64797,Aracaju (SE),3,208.04,624.12,01/30/2020,632
Hotel A,65729,Florianopolis (SC),2,313.02,626.04,01/30/2020,639
Hotel BD,66150,Natal (RN),1,242.88,242.88,01/30/2020,642
Hotel A,66332,Florianopolis (SC),4,313.02,1252.08,01/30/2020,643
Hotel AF,67573,Sao Paulo (SP),4,139.1,556.4,01/30/2020,655
Hotel CB,67690,Rio de Janeiro (RJ),4,165.99,663.96,01/30/2020,656
Hotel CB,67824,Rio de Janeiro (RJ),1,165.99,165.99,01/30/2020,658
Hotel BW,68098,Campo Grande (MS),1,60.39,60.39,01/30/2020,660
Hotel A,68153,Florianopolis (SC),3,313.02,939.06,01/30/2020,661
Hotel K,68515,Salvador (BH),1,263.41,263.41,01/30/2020,664
Hotel CB,69410,Rio de Janeiro (RJ),3,165.99,497.97,01/30/2020,673
Hotel BW,69534,Campo Grande (MS),4,60.39,241.56,01/30/2020,674
Hotel K,69774,Salvador (BH),4,263.41,1053.64,01/30/2020,676
Hotel K,70015,Salvador (BH),3,263.41,790.23,01/30/2020,678
Hotel Z,70352,Aracaju (SE),2,208.04,416.08,01/30/2020,683
Hotel BP,70526,Brasilia (DF),1,247.62,247.62,01/30/2020,684
Hotel BD,70819,Natal (RN),1,242.88,242.88,01/30/2020,686
Hotel AU,71367,Recife (PE),3,312.83,938.49,01/30/2020,693
Hotel BD,71705,Natal (RN),2,242.88,485.76,01/30/2020,696
Hotel Z,71868,Aracaju (SE),4,208.04,832.16,01/30/2020,697
Hotel CB,71889,Rio de Janeiro (RJ),3,165.99,497.97,01/30/2020,698
Hotel A,72353,Florianopolis (SC),2,313.02,626.04,01/30/2020,703
Hotel CB,72995,Rio de Janeiro (RJ),1,165.99,165.99,01/30/2020,709
Hotel BW,73548,Campo Grande (MS),2,60.39,120.78,01/30/2020,714
Hotel A,73721,Florianopolis (SC),3,313.02,939.06,01/30/2020,715
Hotel AU,74389,Recife (PE),4,312.83,1251.32,01/30/2020,722
Hotel BD,75102,Natal (RN),4,242.88,971.52,01/30/2020,730
Hotel AU,75349,Recife (PE),2,312.83,625.66,01/30/2020,732
Hotel BP,75911,Brasilia (DF),2,247.62,495.24,01/30/2020,739
Hotel BP,76418,Brasilia (DF),2,247.62,495.24,01/30/2020,744
Hotel K,76732,Salvador (BH),2,263.41,526.82,01/30/2020,746
Hotel Z,77033,Aracaju (SE),2,208.04,416.08,01/30/2020,748
Hotel BW,77175,Campo Grande (MS),3,60.39,181.17,01/30/2020,750
Hotel CB,77340,Rio de Janeiro (RJ),1,165.99,165.99,01/30/2020,752
Hotel AF,77745,Sao Paulo (SP),2,139.1,278.2,01/30/2020,756
Hotel K,77914,Salvador (BH),3,263.41,790.23,01/30/2020,757
Hotel BW,78242,Campo Grande (MS),3,60.39,181.17,01/30/2020,760
Hotel BP,78368,Brasilia (DF),1,247.62,247.62,01/30/2020,761
Hotel K,79117,Salvador (BH),3,263.41,790.23,01/30/2020,769
Hotel CB,79981,Rio de Janeiro (RJ),1,165.99,165.99,01/30/2020,779
Hotel BW,80363,Campo Grande (MS),3,60.39,181.17,01/30/2020,782
Hotel A,80697,Florianopolis (SC),2,313.02,626.04,01/30/2020,786
Hotel AF,80834,Sao Paulo (SP),1,139.1,139.1,01/30/2020,787
Hotel BD,81253,Natal (RN),2,242.88,485.76,01/30/2020,791
Hotel AF,81559,Sao Paulo (SP),1,139.1,139.1,01/30/2020,794
Hotel BP,82390,Brasilia (DF),4,247.62,990.48,01/30/2020,802
Hotel Z,82491,Aracaju (SE),3,208.04,624.12,01/30/2020,803
Hotel A,83591,Florianopolis (SC),3,313.02,939.06,01/30/2020,818
Hotel AF,84136,Sao Paulo (SP),3,139.1,417.3,01/30/2020,825
Hotel AU,84193,Recife (PE),4,312.83,1251.32,01/30/2020,826
Hotel K,84304,Salvador (BH),2,263.41,526.82,01/30/2020,828
Hotel BP,84423,Brasilia (DF),1,247.62,247.62,01/30/2020,829
Hotel BW,84447,Campo Grande (MS),1,60.39,60.39,01/30/2020,830
Hotel K,84708,Salvador (BH),3,263.41,790.23,01/30/2020,832
Hotel BW,84834,Campo Grande (MS),2,60.39,120.78,01/30/2020,834
Hotel K,84874,Salvador (BH),4,263.41,1053.64,01/30/2020,835
Hotel K,85027,Salvador (BH),3,263.41,790.23,01/30/2020,836
Hotel AF,85330,Sao Paulo (SP),4,139.1,556.4,01/30/2020,838
Hotel AU,85591,Recife (PE),4,312.83,1251.32,01/30/2020,843
Hotel BP,87593,Brasilia (DF),2,247.62,495.24,01/30/2020,865
Hotel A,87789,Florianopolis (SC),2,313.02,626.04,01/30/2020,867
Hotel A,87811,Florianopolis (SC),1,313.02,313.02,01/30/2020,868
Hotel AF,88079,Sao Paulo (SP),1,139.1,139.1,01/30/2020,870
Hotel A,88259,Florianopolis (SC),3,313.02,939.06,01/30/2020,872
Hotel BW,88506,Campo Grande (MS),3,60.39,181.17,01/30/2020,874
Hotel AF,88713,Sao Paulo (SP),2,139.1,278.2,01/30/2020,877
Hotel BP,89237,Brasilia (DF),3,247.62,742.86,01/30/2020,881
Hotel AF,89565,Sao Paulo (SP),2,139.1,278.2,01/30/2020,884
Hotel CB,90616,Rio de Janeiro (RJ),1,165.99,165.99,01/30/2020,896
Hotel AF,90960,Sao Paulo (SP),3,139.1,417.3,01/30/2020,898
Hotel BW,91190,Campo Grande (MS),3,60.39,181.17,01/30/2020,900
Hotel BD,91407,Natal (RN),2,242.88,485.76,01/30/2020,902
Hotel AF,92168,Sao Paulo (SP),1,139.1,139.1,01/30/2020,909
Hotel BD,92484,Natal (RN),3,242.88,728.64,01/30/2020,913
Hotel K,92713,Salvador (BH),2,263.41,526.82,01/30/2020,915
Hotel BD,92883,Natal (RN),4,242.88,971.52,01/30/2020,916
Hotel CB,92929,Rio de Janeiro (RJ),4,165.99,663.96,01/30/2020,917
Hotel BD,93215,Natal (RN),2,242.88,485.76,01/30/2020,920
Hotel AU,93356,Recife (PE),3,312.83,938.49,01/30/2020,922
Hotel Z,93531,Aracaju (SE),1,208.04,208.04,01/30/2020,923
Hotel K,93681,Salvador (BH),4,263.41,1053.64,01/30/2020,925
Hotel CB,95011,Rio de Janeiro (RJ),1,165.99,165.99,01/30/2020,938
Hotel K,95542,Salvador (BH),3,263.41,790.23,01/30/2020,943
Hotel BD,95880,Natal (RN),4,242.88,971.52,01/30/2020,948
Hotel BD,95976,Natal (RN),2,242.88,485.76,01/30/2020,949
Hotel AU,96445,Recife (PE),3,312.83,938.49,01/30/2020,955
Hotel BP,97612,Brasilia (DF),2,247.62,495.24,01/30/2020,966
Hotel Z,97682,Aracaju (SE),3,208.04,624.12,01/30/2020,967
Hotel BW,98291,Campo Grande (MS),1,60.39,60.39,01/30/2020,974
Hotel AF,98410,Sao Paulo (SP),2,139.1,278.2,01/30/2020,975
Hotel K,99241,Salvador (BH),3,263.41,790.23,01/30/2020,984
Hotel AF,100344,Sao Paulo (SP),1,139.1,139.1,01/30/2020,998
Hotel CB,100513,Rio de Janeiro (RJ),3,165.99,497.97,01/30/2020,1000
Hotel BW,100574,Campo Grande (MS),2,60.39,120.78,01/30/2020,1001
Hotel CB,100757,Rio de Janeiro (RJ),3,165.99,497.97,01/30/2020,1002
Hotel CB,101529,Rio de Janeiro (RJ),2,165.99,331.98,01/30/2020,1007
Hotel AU,101666,Recife (PE),1,312.83,312.83,01/30/2020,1009
Hotel BP,102358,Brasilia (DF),1,247.62,247.62,01/30/2020,1015
Hotel BD,103641,Natal (RN),3,242.88,728.64,01/30/2020,1028
Hotel BP,103747,Brasilia (DF),2,247.62,495.24,01/30/2020,1029
Hotel CB,104341,Rio de Janeiro (RJ),4,165.99,663.96,01/30/2020,1035
Hotel AF,105229,Sao Paulo (SP),3,139.1,417.3,01/30/2020,1043
Hotel CB,105570,Rio de Janeiro (RJ),3,165.99,497.97,01/30/2020,1047
Hotel AF,105838,Sao Paulo (SP),1,139.1,139.1,01/30/2020,1049
Hotel BP,105973,Brasilia (DF),2,247.62,495.24,01/30/2020,1050
Hotel AU,106226,Recife (PE),3,312.83,938.49,01/30/2020,1054
Hotel BP,106463,Brasilia (DF),2,247.62,495.24,01/30/2020,1057
Hotel BW,107087,Campo Grande (MS),2,60.39,120.78,01/30/2020,1063
Hotel CB,107958,Rio de Janeiro (RJ),2,165.99,331.98,01/30/2020,1071
Hotel BW,108066,Campo Grande (MS),1,60.39,60.39,01/30/2020,1072
Hotel CB,108202,Rio de Janeiro (RJ),2,165.99,331.98,01/30/2020,1074
Hotel BP,108611,Brasilia (DF),3,247.62,742.86,01/30/2020,1078
Hotel AU,109741,Recife (PE),1,312.83,312.83,01/30/2020,1088
Hotel BP,110401,Brasilia (DF),1,247.62,247.62,01/30/2020,1095
Hotel CB,110844,Rio de Janeiro (RJ),1,165.99,165.99,01/30/2020,1099
Hotel BW,111185,Campo Grande (MS),4,60.39,241.56,01/30/2020,1102
Hotel CB,111248,Rio de Janeiro (RJ),2,165.99,331.98,01/30/2020,1103
Hotel Z,111583,Aracaju (SE),1,208.04,208.04,01/30/2020,1105
Hotel BP,111815,Brasilia (DF),3,247.62,742.86,01/30/2020,1107
Hotel AU,111992,Recife (PE),4,312.83,1251.32,01/30/2020,1109
Hotel AU,112217,Recife (PE),1,312.83,312.83,01/30/2020,1112
Hotel CB,112678,Rio de Janeiro (RJ),2,165.99,331.98,01/30/2020,1118
Hotel BP,113074,Brasilia (DF),1,247.62,247.62,01/30/2020,1122
Hotel BW,113246,Campo Grande (MS),1,60.39,60.39,01/30/2020,1125
Hotel CB,113306,Rio de Janeiro (RJ),2,165.99,331.98,01/30/2020,1126
Hotel K,113447,Salvador (BH),2,263.41,526.82,01/30/2020,1127
Hotel Z,113897,Aracaju (SE),1,208.04,208.04,01/30/2020,1132
Hotel BW,114201,Campo Grande (MS),2,60.39,120.78,01/30/2020,1136
Hotel BD,114293,Natal (RN),2,242.88,485.76,01/30/2020,1138
Hotel BP,114976,Brasilia (DF),3,247.62,742.86,01/30/2020,1144
Hotel AU,115452,Recife (PE),3,312.83,938.49,01/30/2020,1148
Hotel K,115817,Salvador (BH),4,263.41,1053.64,01/30/2020,1150
Hotel K,116588,Salvador (BH),1,263.41,263.41,01/30/2020,1156
Hotel CB,117436,Rio de Janeiro (RJ),2,165.99,331.98,01/30/2020,1164
Hotel Z,118643,Aracaju (SE),2,208.04,416.08,01/30/2020,1176
Hotel CB,118805,Rio de Janeiro (RJ),2,165.99,331.98,01/30/2020,1177
Hotel AF,119090,Sao Paulo (SP),2,139.1,278.2,01/30/2020,1181
Hotel K,119270,Salvador (BH),4,263.41,1053.64,01/30/2020,1184
Hotel AU,119386,Recife (PE),3,312.83,938.49,01/30/2020,1185
Hotel BW,119527,Campo Grande (MS),4,60.39,241.56,01/30/2020,1186
Hotel BP,120029,Brasilia (DF),4,247.62,990.48,01/30/2020,1191
Hotel CB,120722,Rio de Janeiro (RJ),2,165.99,331.98,01/30/2020,1197
Hotel BD,120902,Natal (RN),2,242.88,485.76,01/30/2020,1198
Hotel Z,120964,Aracaju (SE),4,208.04,832.16,01/30/2020,1199
Hotel BP,121408,Brasilia (DF),2,247.62,495.24,01/30/2020,1204
Hotel CB,122790,Rio de Janeiro (RJ),2,165.99,331.98,01/30/2020,1218
Hotel Z,123905,Aracaju (SE),3,208.04,624.12,01/30/2020,1225
Hotel CB,123981,Rio de Janeiro (RJ),2,165.99,331.98,01/30/2020,1226
Hotel Z,124513,Aracaju (SE),4,208.04,832.16,01/30/2020,1230
Hotel CB,124625,Rio de Janeiro (RJ),4,165.99,663.96,01/30/2020,1231
Hotel Z,125092,Aracaju (SE),1,208.04,208.04,01/30/2020,1235
Hotel BD,125470,Natal (RN),2,242.88,485.76,01/30/2020,1239
Hotel AF,125717,Sao Paulo (SP),4,139.1,556.4,01/30/2020,1241
Hotel BD,125785,Natal (RN),4,242.88,971.52,01/30/2020,1243
Hotel AF,125878,Sao Paulo (SP),2,139.1,278.2,01/30/2020,1245
Hotel K,126203,Salvador (BH),1,263.41,263.41,01/30/2020,1249
Hotel BP,126362,Brasilia (DF),1,247.62,247.62,01/30/2020,1250
Hotel Z,126677,Aracaju (SE),3,208.04,624.12,01/30/2020,1253
Hotel BW,127187,Campo Grande (MS),1,60.39,60.39,01/30/2020,1256
Hotel AF,127586,Sao Paulo (SP),4,139.1,556.4,01/30/2020,1259
Hotel Z,128136,Aracaju (SE),1,208.04,208.04,01/30/2020,1263
Hotel BP,128457,Brasilia (DF),2,247.62,495.24,01/30/2020,1266
Hotel BP,128540,Brasilia (DF),2,247.62,495.24,01/30/2020,1268
Hotel AF,129344,Sao Paulo (SP),1,139.1,139.1,01/30/2020,1273
Hotel BP,129627,Brasilia (DF),1,247.62,247.62,01/30/2020,1278
Hotel K,129941,Salvador (BH),1,263.41,263.41,01/30/2020,1280
Hotel AF,130296,Sao Paulo (SP),4,139.1,556.4,01/30/2020,1282
Hotel AU,130866,Recife (PE),4,312.83,1251.32,01/30/2020,1288
Hotel K,131116,Salvador (BH),4,263.41,1053.64,01/30/2020,1290
Hotel BW,131287,Campo Grande (MS),3,60.39,181.17,01/30/2020,1291
Hotel AU,132281,Recife (PE),1,312.83,312.83,01/30/2020,1303
Hotel AU,132368,Recife (PE),3,312.83,938.49,01/30/2020,1305
Hotel AF,132550,Sao Paulo (SP),4,139.1,556.4,01/30/2020,1306
Hotel K,132985,Salvador (BH),3,263.41,790.23,01/30/2020,1311
Hotel BP,133149,Brasilia (DF),1,247.62,247.62,01/30/2020,1312
Hotel K,133832,Salvador (BH),3,263.41,790.23,01/30/2020,1318
Hotel AU,134687,Recife (PE),3,312.83,938.49,01/30/2020,1324
Hotel AF,134822,Sao Paulo (SP),1,139.1,139.1,01/30/2020,1325
Hotel CB,134992,Rio de Janeiro (RJ),2,165.99,331.98,01/30/2020,1328
Hotel AF,135233,Sao Paulo (SP),2,139.1,278.2,01/30/2020,1331
Hotel BP,135375,Brasilia (DF),3,247.62,742.86,01/30/2020,1332
Hotel AF,643,Sao Paulo (SP),3,139.1,417.3,02/06/2020,5
Hotel A,707,Florianopolis (SC),2,313.02,626.04,02/06/2020,6
Hotel K,1016,Salvador (BH),4,263.41,1053.64,02/06/2020,9
Hotel A,1636,Florianopolis (SC),2,313.02,626.04,02/06/2020,14
Hotel Z,1676,Aracaju (SE),1,208.04,208.04,02/06/2020,15
Hotel AF,3024,Sao Paulo (SP),4,139.1,556.4,02/06/2020,27
Hotel BD,3379,Natal (RN),1,242.88,242.88,02/06/2020,34
Hotel AU,3586,Recife (PE),4,312.83,1251.32,02/06/2020,36
Hotel AF,4103,Sao Paulo (SP),1,139.1,139.1,02/06/2020,41
Hotel K,4282,Salvador (BH),3,263.41,790.23,02/06/2020,43
Hotel BP,4577,Brasilia (DF),2,247.62,495.24,02/06/2020,46
Hotel BW,5371,Campo Grande (MS),3,60.39,181.17,02/06/2020,54
Hotel A,5470,Florianopolis (SC),1,313.02,313.02,02/06/2020,55
Hotel K,6398,Salvador (BH),1,263.41,263.41,02/06/2020,63
Hotel BW,7058,Campo Grande (MS),2,60.39,120.78,02/06/2020,68
Hotel BD,7190,Natal (RN),1,242.88,242.88,02/06/2020,69
Hotel AU,7327,Recife (PE),1,312.83,312.83,02/06/2020,70
Hotel Z,7500,Aracaju (SE),2,208.04,416.08,02/06/2020,72
Hotel CB,8323,Rio de Janeiro (RJ),1,165.99,165.99,02/06/2020,82
Hotel AU,9139,Recife (PE),1,312.83,312.83,02/06/2020,93
Hotel K,9631,Salvador (BH),3,263.41,790.23,02/06/2020,96
Hotel BD,9752,Natal (RN),4,242.88,971.52,02/06/2020,97
Hotel BW,10341,Campo Grande (MS),4,60.39,241.56,02/06/2020,105
Hotel BW,10676,Campo Grande (MS),3,60.39,181.17,02/06/2020,107
Hotel Z,10821,Aracaju (SE),1,208.04,208.04,02/06/2020,108
Hotel K,10865,Salvador (BH),2,263.41,526.82,02/06/2020,109
Hotel AF,11356,Sao Paulo (SP),1,139.1,139.1,02/06/2020,112
Hotel BD,12083,Natal (RN),1,242.88,242.88,02/06/2020,118
Hotel BP,12184,Brasilia (DF),1,247.62,247.62,02/06/2020,119
Hotel AF,12369,Sao Paulo (SP),1,139.1,139.1,02/06/2020,120
Hotel BD,12530,Natal (RN),1,242.88,242.88,02/06/2020,121
Hotel K,12646,Salvador (BH),3,263.41,790.23,02/06/2020,123
Hotel CB,13577,Rio de Janeiro (RJ),3,165.99,497.97,02/06/2020,134
Hotel BD,13812,Natal (RN),2,242.88,485.76,02/06/2020,137
Hotel K,13926,Salvador (BH),3,263.41,790.23,02/06/2020,138
Hotel A,14225,Florianopolis (SC),2,313.02,626.04,02/06/2020,142
Hotel AF,14552,Sao Paulo (SP),3,139.1,417.3,02/06/2020,146
Hotel BD,15123,Natal (RN),4,242.88,971.52,02/06/2020,151
Hotel AF,15476,Sao Paulo (SP),2,139.1,278.2,02/06/2020,154
Hotel K,15811,Salvador (BH),1,263.41,263.41,02/06/2020,157
Hotel BD,15954,Natal (RN),2,242.88,485.76,02/06/2020,158
Hotel AU,16236,Recife (PE),4,312.83,1251.32,02/06/2020,161
Hotel BD,16364,Natal (RN),1,242.88,242.88,02/06/2020,162
Hotel K,16475,Salvador (BH),2,263.41,526.82,02/06/2020,163
Hotel Z,16537,Aracaju (SE),4,208.04,832.16,02/06/2020,164
Hotel CB,16577,Rio de Janeiro (RJ),4,165.99,663.96,02/06/2020,165
Hotel AF,16927,Sao Paulo (SP),1,139.1,139.1,02/06/2020,169
Hotel A,17048,Florianopolis (SC),2,313.02,626.04,02/06/2020,170
Hotel BD,17158,Natal (RN),3,242.88,728.64,02/06/2020,171
Hotel AF,18391,Sao Paulo (SP),4,139.1,556.4,02/06/2020,182
Hotel AF,19499,Sao Paulo (SP),4,139.1,556.4,02/06/2020,190
Hotel K,20266,Salvador (BH),2,263.41,526.82,02/06/2020,196
Hotel K,21434,Salvador (BH),4,263.41,1053.64,02/06/2020,210
Hotel AF,22226,Sao Paulo (SP),1,139.1,139.1,02/06/2020,218
Hotel BW,22296,Campo Grande (MS),4,60.39,241.56,02/06/2020,219
Hotel Z,23752,Aracaju (SE),1,208.04,208.04,02/06/2020,232
Hotel Z,24709,Aracaju (SE),4,208.04,832.16,02/06/2020,241
Hotel K,25074,Salvador (BH),2,263.41,526.82,02/06/2020,243
Hotel AF,25893,Sao Paulo (SP),1,139.1,139.1,02/06/2020,249
Hotel AF,26676,Sao Paulo (SP),4,139.1,556.4,02/06/2020,257
Hotel AF,27368,Sao Paulo (SP),4,139.1,556.4,02/06/2020,263
Hotel CB,28031,Rio de Janeiro (RJ),3,165.99,497.97,02/06/2020,268
Hotel CB,29268,Rio de Janeiro (RJ),3,165.99,497.97,02/06/2020,280
Hotel A,29643,Florianopolis (SC),4,313.02,1252.08,02/06/2020,283
Hotel AF,29683,Sao Paulo (SP),3,139.1,417.3,02/06/2020,284
Hotel BW,30295,Campo Grande (MS),4,60.39,241.56,02/06/2020,289
Hotel BW,30679,Campo Grande (MS),3,60.39,181.17,02/06/2020,292
Hotel BP,30921,Brasilia (DF),4,247.62,990.48,02/06/2020,295
Hotel K,31226,Salvador (BH),4,263.41,1053.64,02/06/2020,299
Hotel CB,31281,Rio de Janeiro (RJ),3,165.99,497.97,02/06/2020,300
Hotel BW,31434,Campo Grande (MS),4,60.39,241.56,02/06/2020,301
Hotel BP,31626,Brasilia (DF),4,247.62,990.48,02/06/2020,304
Hotel AF,31783,Sao Paulo (SP),3,139.1,417.3,02/06/2020,305
Hotel CB,31821,Rio de Janeiro (RJ),2,165.99,331.98,02/06/2020,306
Hotel BP,31907,Brasilia (DF),4,247.62,990.48,02/06/2020,307
Hotel CB,32399,Rio de Janeiro (RJ),3,165.99,497.97,02/06/2020,312
Hotel AF,33186,Sao Paulo (SP),2,139.1,278.2,02/06/2020,320
Hotel AF,33247,Sao Paulo (SP),1,139.1,139.1,02/06/2020,321
Hotel K,33401,Salvador (BH),2,263.41,526.82,02/06/2020,322
Hotel Z,33819,Aracaju (SE),2,208.04,416.08,02/06/2020,325
Hotel AF,34177,Sao Paulo (SP),1,139.1,139.1,02/06/2020,327
Hotel AU,34384,Recife (PE),1,312.83,312.83,02/06/2020,329
Hotel A,34843,Florianopolis (SC),3,313.02,939.06,02/06/2020,332
Hotel K,36161,Salvador (BH),4,263.41,1053.64,02/06/2020,345
Hotel A,36399,Florianopolis (SC),4,313.02,1252.08,02/06/2020,347
Hotel BW,36879,Campo Grande (MS),3,60.39,181.17,02/06/2020,352
Hotel AF,37418,Sao Paulo (SP),3,139.1,417.3,02/06/2020,356
Hotel AU,37777,Recife (PE),2,312.83,625.66,02/06/2020,360
Hotel A,38385,Florianopolis (SC),2,313.02,626.04,02/06/2020,369
Hotel CB,38805,Rio de Janeiro (RJ),1,165.99,165.99,02/06/2020,372
Hotel AU,39020,Recife (PE),1,312.83,312.83,02/06/2020,375
Hotel A,39163,Florianopolis (SC),2,313.02,626.04,02/06/2020,378
Hotel K,39574,Salvador (BH),2,263.41,526.82,02/06/2020,383
Hotel BP,39937,Brasilia (DF),3,247.62,742.86,02/06/2020,387
Hotel A,40958,Florianopolis (SC),3,313.02,939.06,02/06/2020,396
Hotel Z,41091,Aracaju (SE),2,208.04,416.08,02/06/2020,397
Hotel K,41576,Salvador (BH),3,263.41,790.23,02/06/2020,403
Hotel CB,41882,Rio de Janeiro (RJ),4,165.99,663.96,02/06/2020,408
Hotel Z,41994,Aracaju (SE),3,208.04,624.12,02/06/2020,409
Hotel K,42165,Salvador (BH),1,263.41,263.41,02/06/2020,411
Hotel BW,42230,Campo Grande (MS),3,60.39,181.17,02/06/2020,412
Hotel AF,42526,Sao Paulo (SP),3,139.1,417.3,02/06/2020,415
Hotel CB,42794,Rio de Janeiro (RJ),1,165.99,165.99,02/06/2020,417
Hotel AF,42867,Sao Paulo (SP),4,139.1,556.4,02/06/2020,418
Hotel CB,43383,Rio de Janeiro (RJ),2,165.99,331.98,02/06/2020,424
Hotel BD,43433,Natal (RN),1,242.88,242.88,02/06/2020,425
Hotel CB,43576,Rio de Janeiro (RJ),1,165.99,165.99,02/06/2020,426
Hotel A,43630,Florianopolis (SC),2,313.02,626.04,02/06/2020,428
Hotel K,43804,Salvador (BH),3,263.41,790.23,02/06/2020,430
Hotel BD,44645,Natal (RN),2,242.88,485.76,02/06/2020,436
Hotel BW,45911,Campo Grande (MS),4,60.39,241.56,02/06/2020,448
Hotel Z,46100,Aracaju (SE),1,208.04,208.04,02/06/2020,449
Hotel CB,47176,Rio de Janeiro (RJ),3,165.99,497.97,02/06/2020,458
